gene_id	gene_name	gene_chr	gene_start	gene_end	gene_strand	gene_length	gene_biotype	gene_description	tf_family
Os01g0123500	-	1	1328172	1329191	+	935	protein_coding	Conserved hypothetical protein	-
Os10g0109900	-	10	689474	691847	-	1710	protein_coding	Major facilitator superfamily, general substrate transporter domain containing protein	-
Os03g0662000	-	3	25999703	26004567	+	4865	protein_coding	Similar to Dihydrolipoyl dehydrogenase, mitochondrial precursor (EC 1.8.1.4) (Glycine cleavage system L protein) (Dihydrolipoamide dehydrogenase)	-
Os12g0511200	-	12	19694851	19698144	+	1598	protein_coding	Hly-III related domain containing protein	-
Os06g0207600	-	6	5457699	5459266	+	885	protein_coding	Hypothetical conserved gene	-
Os02g0243300	-	2	8092152	8093845	-	1694	protein_coding	UDP-glucuronosyl/UDP-glucosyltransferase family protein	UDPGT
Os05g0210500	-	5	6843465	6852938	-	3636	protein_coding	Timeless protein domain containing protein	TIMELESS_C
Os07g0231133	-	7	7301837	7302479	+	643	protein_coding	Conserved hypothetical protein	-
ENSRNA049474010	MIR171_1	3	21191601	21191722	+	122	pre_miRNA	microRNA MIR171_1	-
Os01g0588000	-	1	22901067	22902273	-	1068	protein_coding	Heat shock protein Hsp20 domain containing protein	-
Os03g0320850	-	3	11587526	11588957	-	1326	protein_coding	Hypothetical gene	-
Os03g0671800	basic helix-loop-helix protein 020	3	26505145	26509491	-	1637	protein_coding	Helix-loop-helix DNA-binding domain containing protein	HLH
Os11g0137000	PIN PROTEIN 1C	11	1702228	1705477	-	2231	protein_coding	Similar to PIN1-like auxin transport protein	-
Os07g0154400	-	7	2885058	2892760	-	3652	protein_coding	Armadillo-type fold domain containing protein	-
Os12g0508400	-	12	19543820	19544475	+	616	protein_coding	Conserved hypothetical protein	-
Os03g0135800	-	3	1990495	1995980	-	3043	protein_coding	Conserved hypothetical protein	-
Os03g0799200	-	3	33315831	33319606	+	2780	protein_coding	Protein of unknown function DUF593 family protein	-
Os03g0710500	ER chaperone BiP2, Binding protein 2	3	28647086	28649570	+	2010	protein_coding	Similar to Luminal binding protein	HSP70
Os12g0143400	-	12	2128576	2135182	-	1611	protein_coding	Similar to RED family protein	-
Os01g0848200	guanine nucleotide exchange factor for Rop 5, pyrroline-5-carboxylate synthetase 2, proline carboxylate synthase 2	1	36430978	36440843	+	3441	protein_coding	Similar to Delta 1-pyrroline-5-carboxylate synthetase (P5CS) [Includes: Glutamate 5-kinase (EC 2.7.2.11) (Gamma-glutamyl kinase) (GK); Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase)]	AA_kinase
Os08g0512100	-	8	25395116	25397632	+	991	protein_coding	Conserved hypothetical protein	-
Os12g0137400	-	12	1814889	1815861	+	973	protein_coding	Conserved hypothetical protein	-
Os07g0513200	-	7	19668382	19683439	+	4122	protein_coding	Pentatricopeptide repeat domain containing protein	PPR
Os02g0538400	-	2	19942510	19950421	+	2361	protein_coding	Armadillo-like helical domain containing protein	-
Os06g0630850	-	6	25524538	25525259	-	722	protein_coding	Conserved hypothetical protein	-
Os03g0641300	-	3	24705008	24706533	-	1526	protein_coding	Hypothetical conserved gene	-
Os12g0261300	-	12	9179690	9182665	+	2833	protein_coding	Conserved hypothetical protein	-
Os11g0107700	-	11	359312	362626	+	2854	protein_coding	Similar to Leucine Rich Repeat family protein, expressed	Pkinase_Tyr
Os08g0102400	OVATE family protein 28, ovate family protein 25, OVATE-domain containing protein 25	8	138407	139410	+	1004	protein_coding	Hypothetical conserved gene	-
Os02g0503700	-	2	17862192	17866853	+	1706	protein_coding	Similar to Cytochrome P450 CYP81L6	p450
Os03g0171700	INCREASED LEAF INCLINATION 3	3	3845564	3846658	+	806	protein_coding	Basic helix-loop-helix dimerisation region bHLH domain containing protein	-
Os08g0414200	RING finger protein	8	19796449	19801162	+	2085	protein_coding	Zinc finger, RING/FYVE/PHD-type domain containing protein	-
Os01g0500400	-	1	17262122	17263066	+	945	protein_coding	Conserved hypothetical protein	-
Os02g0599100	-	2	23378082	23384449	+	3100	protein_coding	Hypothetical conserved gene	-
Os08g0132400	-	8	1828243	1831254	+	751	protein_coding	Hypothetical protein	-
Os08g0438100	-	8	21280711	21281328	+	618	protein_coding	Similar to ZF-HD homeobox protein	-
Os01g0576050	-	1	22233975	22234779	-	718	protein_coding	Hypothetical conserved gene	-
Os02g0742900	-	2	31127172	31129535	-	1108	protein_coding	Similar to Kinesin-like protein	Kinesin
Os12g0125300	-	12	1212877	1216296	-	2357	protein_coding	Mitotic checkpoint serine/threonine protein kinase, Bub1 domain containing protein	-
Os01g0963800	-	1	42470362	42472047	+	735	protein_coding	Conserved hypothetical protein	-
Os06g0260500	-	6	8408770	8410450	-	1584	protein_coding	Similar to 3-ketoacyl-CoA synthase	-
Os03g0643700	TAU GLUTATHIONE S-TRANSFERASE 44	3	24825376	24826577	-	1202	protein_coding	Similar to GST6 protein (EC 2.5.1.18)	GST_N
Os01g0658700	-	1	26791783	26795939	-	1870	protein_coding	Glycoside hydrolase-type carbohydrate-binding, subgroup domain containing protein	Aldose_epim
Os06g0119600	-	6	1063563	1066532	-	1884	protein_coding	Peptidase aspartic, catalytic domain containing protein	-
Os02g0704966	-	2	29088540	29093146	-	2834	protein_coding	Hypothetical conserved gene	-
Os03g0772100	-	3	31986608	31991587	+	1251	protein_coding	Similar to Homeobox protein knotted-1-like 8	Coprinus_mating
Os04g0625100	-	4	31777314	31780978	+	2248	protein_coding	Similar to OSIGBa0148A10.1 protein	-
Os10g0392900	-	10	13107087	13108437	+	732	protein_coding	Similar to esterase	Lipase_GDSL
Os06g0600301	RAN3	6	23689553	23691740	+	681	protein_coding	Similar to GTP-binding nuclear protein Ran1B (Fragment)	Ras
Os01g0621200	gamma-aminobutyric acid transporter 2	1	24753864	24758578	-	1506	protein_coding	Similar to proline transporter	Aa_trans
Os04g0613000	ZINC TRANSPORTER 3	4	31078201	31080558	-	1519	protein_coding	Zinc transporter, Preferential distribution of Zn to developing tissue	-
Os12g0124700	CELL DIVISION  CONTROL 45-1	12	1189043	1191508	+	2466	protein_coding	CDC45-like protein family protein	-
Os08g0547500	-	8	27435126	27442438	-	3665	protein_coding	Kinesin, motor domain domain containing protein	Kinesin
Os05g0489750	-	5	24066898	24067171	+	274	protein_coding	Hypothetical protein	-
Os08g0410266	F-box protein 444	8	19641846	19645012	-	1458	protein_coding	Protein of unknown function DUF295 domain containing protein	DUF295
ENSRNA049465951	snoZ169	10	12799707	12799775	+	69	snoRNA	Small nucleolar RNA Z169	-
Os04g0107300	-	4	446012	447110	+	1099	protein_coding	NAD(P)-binding domain containing protein	2-Hacid_dh_C
Os02g0796400	-	2	33857413	33859405	-	1709	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os07g0208100	-	7	5822759	5824346	+	1381	protein_coding	Similar to Polygalacturonase A	-
Os01g0357100	PROMOTOR OF SHOOT REGENERATION 1	1	14446913	14453454	+	2595	protein_coding	Ferredoxin-nitrite reductase, Nitrate reduction (assimilation), Determination of regeneration abilit	-
Os06g0704450	-	6	29754512	29755651	-	1053	protein_coding	Hypothetical protein	-
Os06g0631800	-	6	25583151	25585088	+	1662	protein_coding	Conserved hypothetical protein	-
Os01g0305900	-	1	11350507	11356863	+	1297	protein_coding	Similar to R2R3 Myb transcription factor MYB-IF35	Myb_DNA-binding
Os10g0572950	-	10	22744922	22745186	+	265	protein_coding	Hypothetical protein	-
Os12g0104400	-	12	226239	230184	-	1809	protein_coding	Fatty acid desaturase, type 1 domain containing protein	-
Os06g0639800	-	6	26022267	26029240	+	1815	protein_coding	Cytochrome P450 family protein	p450
Os01g0779800	-	1	33029111	33030489	-	1379	protein_coding	Similar to SR protein related family member	-
Os07g0180800	-	7	4254293	4258677	-	1236	protein_coding	RNA recognition motif domain domain containing protein	RRM_1
Os08g0485500	REGULATOR OF AWN ELONGATION 2	8	23998787	24000176	+	1280	protein_coding	Epidermal patterning factor-like 1 (EPFL1) protein, Small secretary signal peptide, Regulation of awn elongation (Dysfunctional RAE2 protein), Regulation of grain number, grain length, and awn developmen	-
Os11g0572900	-	11	21495107	21495861	-	493	protein_coding	Similar to SMC5 protein	-
Os08g0401500	-	8	19157206	19161819	-	2112	protein_coding	Similar to HOTHEAD protein precursor (ADHESION OF CALYX EDGES protein)	-
Os05g0476400	-	5	23434146	23436478	-	1421	protein_coding	Similar to allergen-related	-
Os01g0212000	-	1	6109134	6109760	+	627	protein_coding	Hypothetical protein	-
Os06g0683900	-	6	28495278	28497221	+	1817	protein_coding	Similar to OSIGBa0115M15.5 protein	-
Os01g0174200	-	1	3819099	3819782	-	684	protein_coding	Hypothetical protein	-
Os03g0638300	-	3	24454477	24457481	-	1416	protein_coding	Tesmin/TSO1-like, CXC domain containing protein	-
Os05g0531200	-	5	26371480	26372835	+	1054	protein_coding	Pollen Ole e 1 allergen and extensin domain containing protein	-
Os02g0833900	class III peroxidase 32	2	35875161	35876977	+	1383	protein_coding	Similar to Peroxidase 64 precursor (EC 1.11.1.7) (Atperox P64) (PRXR4) (ATP17a)	-
Os06g0687000	-	6	28643856	28647795	-	2672	protein_coding	Domain of unknown function DUF292, eukaryotic domain containing protein	-
Os06g0670100	-	6	27756424	27760044	-	1772	protein_coding	Conserved hypothetical protein	-
Os04g0597866	-	4	30167235	30171820	-	2773	protein_coding	Hypothetical gene	-
Os04g0529300	-	4	26467924	26468565	+	642	protein_coding	Hypothetical conserved gene	-
Os10g0549700	-	10	21543495	21547308	+	440	protein_coding	Protein of unknown function DUF3615 domain containing protein	-
Os01g0976900	-	1	43175447	43178814	-	1983	protein_coding	Similar to kinase	-
Os10g0158700	-	10	3727965	3730348	+	1577	protein_coding	Conserved hypothetical protein	-
Os02g0733400	-	2	30577640	30578383	-	665	protein_coding	Conserved hypothetical protein	-
Os06g0208100	RICE OUTMOST CELL-SPECIFIC GENE 8	6	5501594	5502369	-	387	protein_coding	Similar to Homeodomain protein HOX3	Homeobox
Os06g0592500	-	6	23293383	23294073	-	691	protein_coding	Similar to Ethylene-responsive transcriptional coactivator	HTH_3
Os02g0246900	-	2	8292477	8293241	+	765	protein_coding	Conserved hypothetical protein	-
Os07g0240200	-	7	7786781	7788818	+	1597	protein_coding	Similar to Beta-1,3 glucanase precursor (EC 3.2.1.39)	Glyco_hydro_17
Os12g0569900	DNA BINDING WITH ONE FINGER 28	12	23458337	23460708	+	1988	protein_coding	Similar to Zn finger protein (Fragment)	zf-Dof
Os05g0446900	-	5	21914875	21917380	-	1663	protein_coding	Glycoside hydrolase, carbohydrate-binding domain containing protein	-
Os01g0828900	G1L7	1	35473695	35474333	-	639	protein_coding	Similar to predicted protein	-
Os12g0582000	-	12	24154936	24156974	-	1626	protein_coding	Similar to Cytochrome P450 family protein	p450
Os03g0319200	-	3	11517923	11519347	+	1425	protein_coding	Hypothetical conserved gene	-
Os11g0435400	-	11	14130436	14132249	+	1660	protein_coding	Conserved hypothetical protein	-
Os08g0129600	-	8	1653284	1658274	-	3034	protein_coding	Conserved hypothetical protein	-
Os06g0493801	-	6	17142218	17144233	-	2016	protein_coding	Hypothetical conserved gene	-
Os01g0708100	-	1	29412196	29413954	+	1759	protein_coding	Similar to N-myristoyl transferase (EC 2.3.1.97)	-
Os11g0682600	-	11	27605099	27609143	-	4045	protein_coding	Conserved hypothetical protein	-
Os02g0809800	PHOSPHATE TRANSPORTER 1;2	2	34609725	34615015	+	2977	protein_coding	Phosphate (Pi) transporter, Root-to-shoot Pi transfe	SPX
Os05g0187500	GRAIN WIDTH 5	5	5365122	5366701	+	1413	protein_coding	IQ calmodulin-binding motif family protein, Positive regulator of brassinosteroid signalling, Regulation of grain width and weigh	-
Os06g0102100	P-450 93G2	6	163259	165320	+	1932	protein_coding	Cytochrome P450 93G2 protein (CYP93G2), flavanone 2-hydroxylase (F2H), C-glycosylflavone biosynthesi	p450
Os04g0531200	-	4	26563253	26563549	-	297	protein_coding	Hypothetical conserved gene	-
Os03g0366100	CLV3/ESR-related 303, CLAVATA3/ENDOSPERM SURROUNDING REGION (ESR)-related (CLE) protein 303	3	14302323	14302989	-	667	protein_coding	Similar to OSIGBa0132E09-OSIGBa0108L24.9 protein	-
Os08g0487900	-	8	24129929	24134704	-	1616	protein_coding	Esterase/lipase/thioesterase domain containing protein	-
Os01g0577600	-	1	22338926	22341545	-	1944	protein_coding	Similar to predicted protein	Pkinase_Tyr
Os05g0251400	Bivalent Formation 1	5	9188371	9192390	+	1115	protein_coding	A member of the synaptonemal complex (SC), OmpH/coiled-coil motif-containing protein, Regulation of meiotic double-strand break (DSB) formation and SC assembly, Meiotic recombinatio	-
Os11g0433101	-	11	13986611	13988517	+	1907	protein_coding	Pentatricopeptide repeat domain containing protein	PPR
Os05g0514600	GIBBERELLIN 2-OXIDASE 4	5	25514447	25516258	-	1389	protein_coding	GA 2-oxidase4, GA metabolis	2OG-FeII_Oxy
Os04g0461000	-	4	23024212	23026644	+	1380	protein_coding	Similar to Myb-related transcription factor LBM1	Myb_DNA-binding
Os12g0628600	PATHOGENESIS-RELATED GENE 5	12	26913087	26913851	-	765	protein_coding	Similar to Thaumatin-like pathogenesis-related protein 3 precursor	Thaumatin
Os10g0318900	-	10	8570834	8572512	+	1679	protein_coding	Similar to ER6 protein (Fragment)	-
Os06g0612550	-	6	24482288	24482629	-	342	protein_coding	Hypothetical protein	-
Os01g0306100	-	1	11364355	11365344	-	920	protein_coding	Plant specific eukaryotic initiation factor 4B family protein	-
Os08g0546500	-	8	27372003	27372545	-	543	protein_coding	Hypothetical protein	-
Os08g0118800	SMALL AUXIN-UP RNA 32	8	1045709	1046017	+	309	protein_coding	Similar to SAUR31 - auxin-responsive SAUR family member	Auxin_inducible
Os07g0250501	-	7	8358588	8359205	-	618	protein_coding	Conserved hypothetical protein	-
Os02g0662100	hybrid proline- or glycine-rich protein 2	2	26814637	26815393	+	757	protein_coding	Similar to Tfm5 protein	-
Os01g0759000	-	1	31925866	31926934	+	989	protein_coding	Conserved hypothetical protein	-
Os03g0277300	HEAT SHOCK PROTEIN 70KD	3	9411494	9416082	-	2485	protein_coding	Heat shock protein 70	HSP70
Os03g0720400	F-box protein 170	3	29209969	29212204	+	2098	protein_coding	Cyclin-like F-box domain containing protein	DUF295
Os12g0590700	DNA BINDING WITH ONE FINGER 30	12	24724344	24724451	-	108	protein_coding	Similar to Dof domain, zinc finger family protein	-
Os06g0118600	-	6	1009683	1011303	+	1514	protein_coding	Similar to Mov34/MPN/PAD-1 family protein	-
Os01g0770200	TYROSHINE DECARBOXYLASE	1	32501036	32502957	-	1922	protein_coding	Aromatic L-amino acid decarboxylase (AADC), Conversion of tyrosine into tyramin	-
Os04g0416500	-	4	20568655	20571227	+	2047	protein_coding	Immunoglobulin/major histocompatibility complex, conserved site domain containing protein	-
Os09g0317700	-	9	8879454	8883845	-	2271	protein_coding	Homeodomain-like containing protein	-
Os01g0843300	-	1	36222348	36228582	+	1824	protein_coding	Similar to Mitochondrial Rho GTPase	-
Os09g0529400	-	9	20741476	20742876	-	1401	protein_coding	Protein of unknown function DUF295 family protein	DUF295
Os01g0657801	-	1	26734307	26735980	+	1674	protein_coding	Hypothetical gene	AP2
Os01g0783400	-	1	33196867	33197909	-	931	protein_coding	Similar to DNA cross-link repair protein-related	-
Os12g0123500	APY3	12	1107406	1110538	+	1704	protein_coding	Similar to Apyrase precursor (EC 3.6.1.5) (ATP-diphosphatase) (Adenosine diphosphatase) (ADPase) (ATP-diphosphohydrolase)	-
Os10g0518400	-	10	20037627	20039458	+	1832	protein_coding	Conserved hypothetical protein	-
Os04g0298700	-	4	13220130	13225103	-	3485	protein_coding	Clp, N-terminal domain containing protein	-
Os01g0730600	-	1	30475352	30476061	-	710	protein_coding	Conserved hypothetical protein	-
Os09g0329200	-	9	9790649	9792207	-	1559	protein_coding	UDP-glucuronosyl/UDP-glucosyltransferase family protein	UDPGT
Os07g0126301	-	7	1385340	1386095	+	756	protein_coding	Allergen V5/Tpx-1 related family protein	SCP
Os02g0816000	-	2	34958012	34961607	+	3596	protein_coding	C2 domain containing protein	C2
Os01g0225500	KPHMT2	1	6912812	6915127	-	1517	protein_coding	Similar to 3-methyl-2-oxobutanoate hydroxymethyltransferase	-
Os05g0305000	-	5	13762103	13763364	-	387	protein_coding	Similar to hydrolase, hydrolyzing O-glycosyl compounds	-
Os04g0389800	ALS2	4	19169130	19171314	+	2185	protein_coding	Similar to OSIGBa0096P03.6 protein	TPP_enzyme_N
Os11g0432600	-	11	13956435	13964425	+	1333	protein_coding	Similar to Beta-keto acyl reductase (Fragment)	adh_short
Os01g0116300	RECEPTOR-LIKE CYTOPLASMIC KINASE 14	1	915605	917636	+	2032	protein_coding	Similar to Receptor-like kinase	-
Os01g0810866	-	1	34458199	34458626	+	264	protein_coding	Hypothetical conserved gene	-
Os11g0618300	-	11	24067050	24070308	-	2068	protein_coding	Hypothetical conserved gene	Pkinase_Tyr
Os06g0152700	-	6	2717876	2721617	-	1936	protein_coding	Protein of unknown function DUF821, CAP10-like family protein	-
Os07g0124700	PLETHORA 8	7	1299598	1304299	+	1434	protein_coding	Similar to PLETHORA1	AP2
Os02g0116300	YELLOW STRIP-LIKE GENE 7	2	862273	864880	+	2339	protein_coding	Similar to Yellow stripe-like transporter 17	OPT
Os07g0637600	-	7	26504430	26511490	-	2089	protein_coding	Similar to serine/threonine-protein kinase Haspin	-
Os01g0889400	CRL1L3	1	38676241	38679639	+	1922	protein_coding	LOB (LATERAL ORGAN BOUNDARIES) domain-containing protein, Regulation of empty-glume identity, floral organ number control and female gametophyte developmen	-
Os02g0438900	-	2	14055092	14057029	+	459	protein_coding	Conserved hypothetical protein	-
Os07g0209700	-	7	5945271	5946050	+	780	protein_coding	Protein of unknown function DUF1677, Oryza sativa domain containing protein	-
Os03g0578500	-	3	21198249	21199192	+	944	protein_coding	Hypothetical conserved gene	-
Os12g0117850	-	12	876268	877661	+	1394	protein_coding	Hypothetical protein	-
Os09g0549600	-	9	21744755	21745868	+	627	protein_coding	Heavy metal transport/detoxification protein domain containing protein	-
Os02g0158900	cystathionine b-synthase domain containing protein OsCBSX9, CBS domain containing protein OsCBSX9	2	3204086	3206332	+	1476	protein_coding	Similar to SNF4	CBS
Os08g0456600	-	8	22383495	22384219	+	725	protein_coding	Ggamma protein, G-gamma protein, Positive regulation of grain lengt	-
