gene_id	gene_name	gene_chr	gene_start	gene_end	gene_strand	gene_length	gene_biotype	gene_description	tf_family
Os09g0508000	-	9	19691511	19696029	+	1773	protein_coding	Hypothetical protein	-
Os10g0155700	-	10	3501258	3504118	+	2775	protein_coding	Protein kinase, catalytic domain domain containing protein	Pkinase
Os03g0130100	-	3	1706053	1708135	+	1949	protein_coding	Similar to Acyl-activating enzyme 11	AMP-binding
Os05g0208550	-	5	6721224	6727270	-	1104	protein_coding	Similar to gibberellin 2-beta-dioxygenase	2OG-FeII_Oxy
Os05g0449200	-	5	22040081	22041963	-	1883	protein_coding	Transferase family protein	-
Os04g0525100	-	4	26260577	26262268	-	1692	protein_coding	UDP-glucuronosyl/UDP-glucosyltransferase family protein	UDPGT
Os01g0133200	-	1	1838282	1839194	-	913	protein_coding	Conserved hypothetical protein	-
Os04g0382400	-	4	18757823	18758848	-	1026	protein_coding	Similar to OSIGBa0092E09.7 protein	-
Os05g0489750	-	5	24066898	24067171	+	274	protein_coding	Hypothetical protein	-
Os08g0410266	F-box protein 444	8	19641846	19645012	-	1458	protein_coding	Protein of unknown function DUF295 domain containing protein	DUF295
Os08g0514066	-	8	25495910	25496359	+	450	protein_coding	Similar to H0201G08.2 protein	-
Os01g0327000	class III peroxidase 14	1	12551333	12557268	+	5936	protein_coding	Similar to Class III peroxidase 14	-
Os07g0493800	WALL-ASSOCIATED KINASE GENE 71	7	18460423	18462456	+	2034	protein_coding	Protein kinase, catalytic domain domain containing protein	Pkinase
Os06g0553700	ETHYLENE RESPONSE FACTOR 122	6	21041156	21041867	+	712	protein_coding	Conserved hypothetical protein	-
Os02g0227600	-	2	7164809	7166419	+	1514	protein_coding	Leucine-rich repeat domain containing protein	-
Os07g0646800	OsSTA200	7	27006623	27008473	+	1851	protein_coding	Similar to Avr9/Cf-9 rapidly elicited protein 231	Glyco_transf_8
Os10g0456500	-	10	16686828	16693490	+	3099	protein_coding	Similar to Glutamine synthetase (Fragment)	Amidohydro_2
Os01g0615050	-	1	24390676	24391763	-	641	protein_coding	Proteinase inhibitor I13, potato inhibitor I family protein	-
ENSRNA049472044	snoZ118	2	784663	784760	-	98	snoRNA	Small nucleolar RNA Z118/Z121/Z120	-
Os02g0512400	GLUTAREDOXIN 8	2	18414297	18415320	+	1024	protein_coding	CC-type glutaredoxin, Abiotic stress response, Floral organ development and pathogen respons	-
Os05g0163900	basic helix-loop-helix protein 036	5	3756476	3759787	+	1054	protein_coding	Helix-loop-helix DNA-binding domain containing protein	HLH
Os05g0161500	CRSH2	5	3626394	3629080	+	2062	protein_coding	RelA/SpoT domain containing protein	-
Os01g0588100	-	1	22906348	22907811	+	959	protein_coding	Similar to Hypersensitive-induced response protein	-
Os10g0114400	OsBRI1	10	926519	930299	-	3781	protein_coding	Protein kinase, catalytic domain domain containing protein	Pkinase
Os03g0689400	-	3	27517768	27521337	-	3233	protein_coding	Similar to NB-ARC domain containing protein, expressed	NB-ARC
Os03g0791700	-	3	32925900	32930224	+	3173	protein_coding	Tyrosine protein kinase domain containing protein	Pkinase_Tyr
Os12g0407300	-	12	12315850	12318391	-	2542	protein_coding	Similar to intron maturase, type II family protein	-
Os06g0634100	-	6	25711868	25714678	-	2709	protein_coding	RNA-directed DNA polymerase (reverse transcriptase) domain containing protein	RVT_1
Os05g0480400	-	5	23605439	23610991	-	2835	protein_coding	Serine/threonine protein kinase domain containing protein	Pkinase
Os04g0546500	16 kDa oleosin, endosperm-specific gene 72	4	27362091	27362951	-	861	protein_coding	Similar to Oleosin	-
Os02g0733400	-	2	30577640	30578383	-	665	protein_coding	Conserved hypothetical protein	-
Os02g0609500	-	2	23914100	23915945	-	1758	protein_coding	Hypothetical protein	-
Os05g0509800	-	5	25255960	25257031	+	889	protein_coding	Protein of unknown function DUF1677, plant domain containing protein	-
Os08g0136800	-	8	2066433	2067718	+	1164	protein_coding	Protein of unknown function DUF26 domain containing protein	-
Os01g0620800	-	1	24739092	24740986	+	1895	protein_coding	UDP-glucuronosyl/UDP-glucosyltransferase family protein	UDPGT
Os06g0358800	-	6	14770312	14773944	+	1415	protein_coding	Ribonuclease III domain containing protein	Ribonuclease_3
Os09g0365900	OZONE-RESPONSIVE APOPLASTIC PROTEIN1, OZONE-RESPONSIVE APOPLASTIC PROTEIN 1, ASCORBATE OXIDASE	9	12030044	12035203	-	2112	protein_coding	Apoplastic protein, Ascorbate oxidase, Induction of cell death in ozone stress, Abiotic stress respons	-
Os06g0636700	GDSL ESTERASE/LIPASE PROTEIN 87	6	25870258	25876328	-	1388	protein_coding	Esterase, SGNH hydrolase-type domain containing protein	Lipase_GDSL
Os02g0299600	-	2	11502198	11507170	-	636	protein_coding	Protein of unknown function DUF1242 family protein	-
Os05g0160800	-	5	3580709	3585641	+	1934	protein_coding	Similar to DNA polymerase epsilon subunit 2	-
Os01g0127900	-	1	1534135	1539601	+	1705	protein_coding	Mannose-6-phosphate isomerase domain containing protein	-
Os11g0124900	-	11	1136069	1141411	-	2799	protein_coding	Glycosyl transferase, family 8 protein	Glyco_transf_8
Os07g0585900	-	7	23807453	23808545	+	1093	protein_coding	Hypothetical conserved gene	-
Os01g0558700	-	1	21150419	21151079	+	661	protein_coding	Conserved hypothetical protein	-
Os04g0562800	-	4	28171210	28174275	+	1647	protein_coding	Similar to H0211B05.8 protein	-
Os04g0645200	VQ motif-containing protein 16	4	32852142	32853025	-	884	protein_coding	VQ domain containing protein	-
Os07g0558300	-	7	22309439	22313563	-	1523	protein_coding	Inositol monophosphatase family protein	-
Os06g0497500	-	6	17433902	17438253	+	1373	protein_coding	Conserved hypothetical protein	-
Os04g0346800	-	4	16495037	16497729	+	916	protein_coding	Similar to OSIGBa0111I14.3 protein	-
Os07g0105900	-	7	333276	334779	-	1504	protein_coding	NB-ARC domain containing protein	NB-ARC
Os08g0263400	-	8	9984345	9985265	+	921	protein_coding	Hypothetical protein	-
Os08g0338500	-	8	15215734	15216416	-	683	protein_coding	Pectinesterase inhibitor domain containing protein	-
Os04g0357300	-	4	17063617	17065887	-	2271	protein_coding	Similar to Helicase-like protein [Oryza sativa (japonica cultivar-group)]	-
Os03g0285200	-	3	9827520	9828763	+	1244	protein_coding	Conserved hypothetical protein	-
Os01g0623900	-	1	24908651	24910090	+	1440	protein_coding	Conserved hypothetical protein	-
Os06g0258000	R2R3-MYB	6	8251038	8252390	+	1163	protein_coding	Similar to Typical P-type R2R3 Myb protein (Fragment)	Myb_DNA-binding
ENSRNA049467392	snoR135	7	25019343	25019481	-	139	snoRNA	small nucleolar RNA snoR135	-
Os05g0479900	-	5	23593040	23595210	-	1513	protein_coding	Protein of unknown function DUF3133 domain containing protein	-
Os02g0619600	RING finger protein OsRFPH2-15, RING-H2 protein 15	2	24645508	24650999	-	2750	protein_coding	Zinc finger, RING/FYVE/PHD-type domain containing protein	VWA
ENSRNA049469734	snoZ279_R105_R108	11	5894984	5895093	-	110	snoRNA	Small nucleolar RNA Z279/snoR105/snoR108	-
Os05g0125900	-	5	1482721	1483413	+	693	protein_coding	Conserved hypothetical protein	-
Os02g0116300	YELLOW STRIP-LIKE GENE 7	2	862273	864880	+	2339	protein_coding	Similar to Yellow stripe-like transporter 17	OPT
Os07g0108800	TWO-PORE K+ CHANNEL B	7	467286	468753	+	1468	protein_coding	Two-pore K+ channel family protein, K+ homeostasis, Osmotic and drought toleranc	Ion_trans_2
Os01g0509400	CLV3/ESR-related 103, CLAVATA3/ENDOSPERM SURROUNDING REGION (ESR)-related (CLE) protein 103	1	17859771	17860637	-	867	protein_coding	Conserved hypothetical protein	-
Os04g0664400	rice ortholog of Arabidopsis MONOPTEROS, auxin response factor-5, auxin response factor 5, auxin response factor-11, auxin response factor 11	4	33888122	33894393	-	3828	protein_coding	Auxin response factor 1	Auxin_resp
Os12g0156900	-	12	2830044	2831946	+	1903	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os05g0497675	-	5	24480751	24483094	+	1495	protein_coding	Ribosomal L11 methyltransferase family protein	-
Os03g0764900	DNA BINDING WITH ONE FINGER 15	3	31662332	31663957	-	1626	protein_coding	Similar to Zn finger protein (Fragment)	zf-Dof
Os07g0298400	-	7	11704682	11705223	+	542	protein_coding	Similar to AT.I.24-6 protein (Fragment)	-
Os04g0648600	-	4	33001948	33003003	+	1056	protein_coding	Similar to H0821G03.14 protein	-
Os01g0210300	-	1	6003524	6004869	+	1007	protein_coding	Conserved hypothetical protein	-
Os03g0277000	GDP dissociation inhibitor 3	3	9392349	9395747	-	1619	protein_coding	GDP dissociation inhibitor, Negative regulator for Rab, Negative feedback between Rab GDP-GTP cycle and MAPK pathway	-
Os03g0415500	-	3	17236581	17240956	+	1042	protein_coding	Mitochondrial import inner membrane translocase, subunit Tim17/22 family protein	-
Os03g0853500	BREVIS RADIX-LIKE 4	3	35953560	35955166	+	1041	protein_coding	Similar to Protein Brevis radix-like 4	-
Os12g0135100	-	12	1727794	1729205	-	793	protein_coding	Similar to Phosphoglycerate mutase family protein	-
Os01g0659800	-	1	26862081	26863434	+	1354	protein_coding	C2 calcium-dependent membrane targeting domain containing protein	C2
Os09g0466300	-	9	17694162	17695486	+	1016	protein_coding	Similar to FIP1	GRAM
Os03g0422800	-	3	17599288	17603528	+	2662	protein_coding	Similar to D-mannose binding lectin family protein, expressed	Pkinase
Os01g0959100	ABSCISIC ACID-STRESS-RIPENING-INDUCIBLE 3 PROTEIN	1	42281274	42281973	-	569	protein_coding	Similar to Abscisic stress ripening protein 1	-
Os12g0122100	-	12	1052828	1053873	+	940	protein_coding	Protein of unknown function DUF607 family protein	-
Os04g0620200	GRAIN SETTING DEFECT1	4	31524614	31527861	+	1990	protein_coding	Remorin protein, Grain settin	-
Os09g0483500	-	9	18672334	18673103	+	770	protein_coding	EF-Hand type domain containing protein	-
Os01g0822001	-	1	35094186	35094930	-	745	protein_coding	Hypothetical gene	-
Os11g0302800	-	11	11373318	11376619	+	2556	protein_coding	Protein of unknown function DUF724 family protein	-
Os04g0386700	-	4	18994509	18995666	+	1072	protein_coding	Similar to OSIGBa0148P16.6 protein	-
Os10g0520100	F-box protein 559	10	20108921	20110180	+	1260	protein_coding	Cyclin-like F-box domain containing protein	DUF295
Os08g0554100	-	8	27714041	27718673	+	2687	protein_coding	Similar to MYST1 protein (Fragment)	-
Os05g0414800	-	5	20289287	20289764	+	478	protein_coding	Hypothetical gene	-
Os08g0494300	-	8	24397939	24401324	-	1526	protein_coding	Copine domain containing protein	-
Os04g0582700	-	4	29438046	29441912	-	1752	protein_coding	Conserved hypothetical protein	-
Os09g0240350	-	9	3062376	3063000	-	625	protein_coding	Hypothetical gene	-
Os10g0340450	-	10	9992320	9992760	-	249	protein_coding	Similar to Putative defensin-like protein 134	-
Os07g0120100	-	7	1081001	1081638	-	638	protein_coding	Protein of unknown function DUF538 family protein	-
Os01g0128100	-	1	1562618	1566554	-	3169	protein_coding	Similar to Bifunctional nuclease (Fragment)	-
Os09g0334600	-	9	10131414	10133226	-	673	protein_coding	Similar to Cytochrome b5	-
Os02g0148600	-	2	2668556	2671036	+	994	protein_coding	Similar to 4/1 protein	-
Os03g0564600	-	3	20324825	20325721	-	897	protein_coding	Protein of unknown function DUF26 domain containing protein	-
Os02g0605900	CHITINASE 6	2	23743045	23744109	-	976	protein_coding	Similar to Chitinase (EC 3.2.1.14) A	-
Os07g0564500	-	7	22619086	22621247	+	1961	protein_coding	Pyridine nucleotide-disulphide oxidoreductase, NAD-binding region domain containing protein	Pyr_redox_2
Os06g0718100	ALPHA-EXPANSIN 29	6	30520195	30521345	+	1066	protein_coding	Similar to Alpha-expansin precursor	-
Os01g0814200	-	1	34629568	34635205	-	3359	protein_coding	Endonuclease/exonuclease/phosphatase domain containing protein	-
Os07g0178600	HEAT STRESS TRANSCRIPTION FACTOR A2B	7	4139160	4142436	+	1954	protein_coding	Similar to Heat shock transcription factor 29 (Fragment)	HSF_DNA-bind
Os02g0154100	-	2	2978158	2985406	+	1825	protein_coding	Antisense long noncoding RNA, Regulation of sense LRK gene cluster expression, Regulation of grain yiel	-
Os04g0378575	-	4	18490353	18494159	+	3807	protein_coding	Similar to NBS-LRR protein (Fragment)	NB-ARC
Os10g0540800	-	10	21091977	21096586	+	3310	protein_coding	Conserved hypothetical protein	-
Os09g0492900	-	9	19088601	19089248	+	648	protein_coding	Conserved hypothetical protein	-
Os06g0725300	EXLA4	6	30846360	30847877	+	1288	protein_coding	Barwin-related endoglucanase domain containing protein	-
Os08g0532500	-	8	26543222	26545781	+	2553	protein_coding	Hypothetical conserved gene	-
Os05g0161800	Ca2+-ACTIVATED RELA-SPOT HOMOLOG 3	5	3638255	3640497	+	2075	protein_coding	RelA/SpoT domain containing protein	-
Os01g0241400	GLUTAREDOXIN 3	1	7817704	7818394	+	691	protein_coding	Thioredoxin fold domain containing protein	-
Os01g0728100	GDSL ESTERASE/LIPASE PROTEIN 24	1	30361864	30364101	+	2148	protein_coding	Lipase, GDSL domain containing protein	Lipase_GDSL
Os07g0119400	ASCORBATE OXIDASE 3	7	1055475	1058127	+	1963	protein_coding	Ascorbate oxidase, Abiotic stress respons	-
Os04g0186400	PHOSPHATE TRANSPORTER 4	4	5846286	5849272	+	2987	protein_coding	Pi transporter, Pi homeostasis, Embryo development, Seed germinatio	Sugar_tr
Os07g0510300	-	7	19444465	19444776	-	312	protein_coding	Conserved hypothetical protein	-
Os01g0845100	-	1	36296586	36298621	-	1508	protein_coding	Protein of unknown function DUF668 family protein	-
Os08g0285600	-	8	11274674	11279209	-	3168	protein_coding	Similar to phytosulfokine receptor	Pkinase
Os01g0233100	-	1	7370362	7381112	-	1594	protein_coding	Similar to Cyclin-A1-2	Cyclin_C
Os03g0256800	-	3	8294652	8306315	-	2891	protein_coding	Similar to RhoGAP domain containing protein, expressed	RhoGAP
Os03g0797800	IAA14	3	33246011	33247318	-	1129	protein_coding	AUX/IAA protein family protein	-
Os01g0131900	-	1	1757812	1758730	-	306	protein_coding	Similar to Wound-induced protease inhibitor (WIP1)	-
Os02g0468500	-	2	15788412	15790443	+	2032	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os03g0159600	LATE EMBRYOGENESIS ABUNDANT PROTEIN 30	3	3184496	3185936	-	1270	protein_coding	Similar to Rab28 protein	-
Os03g0820300	zinc finger protein ZFP182, zinc finger protein 182	3	34424180	34425030	+	851	protein_coding	TFIIIA-type zinc finger protein, Transcription activator, Abiotic stress toleranc	-
Os08g0136700	-	8	2063215	2064741	-	1155	protein_coding	Protein of unknown function DUF26 domain containing protein	-
Os08g0266225	-	8	10136783	10137582	-	633	protein_coding	Conserved hypothetical protein	-
Os04g0415100	OVATE family protein 10, ovate family protein 14, OVATE-domain containing protein 14	4	20519136	20520509	+	1204	protein_coding	Protein of unknown function DUF623, plant domain containing protein	-
Os12g0106200	LBD12-1	12	331023	331715	+	693	protein_coding	Lateral organ boundaries domain (LBD) family transcription factor, Shoot apical meristem (SAM) size determinatio	-
Os03g0664800	-	3	26119970	26120830	+	861	protein_coding	Acyl-CoA N-acyltransferase domain containing protein	-
Os03g0300900	-	3	10583988	10586011	+	2024	protein_coding	Glycosyl transferase, family 8 protein	Glyco_transf_8
Os06g0625800	-	6	25235825	25238208	-	2384	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os01g0760900	-	1	32010478	32013222	-	1204	protein_coding	Conserved hypothetical protein	-
Os11g0312220	ADK-B	11	12034676	12039464	+	1032	protein_coding	Adenylate kinase B (EC 2.7.4.3) (ATP-AMP transphosphorylase)	ADK
Os05g0437100	-	5	21408346	21409032	+	687	protein_coding	Pathogenesis-related transcriptional factor and ERF domain containing protein	AP2
Os06g0294600	-	6	10844016	10845981	-	1743	protein_coding	Cytochrome P450 family protein	p450
Os05g0565900	WRKY GENE 49	5	28154693	28157931	+	1488	protein_coding	DNA-binding WRKY domain containing protein	WRKY
Os03g0607100	-	3	22816016	22816492	-	477	protein_coding	Hypothetical conserved gene	-
Os10g0326800	F-box protein 546	10	9078440	9080094	+	1500	protein_coding	Conserved hypothetical protein	-
Os06g0625700	CELLULOSE SYNTHASE LIKE A9	6	25231214	25235848	+	2097	protein_coding	Glycosyl transferase, family 2 domain containing protein	-
Os05g0475400	alanine:glyoxylate aminotransferase-like protein, aminotransferase 1	5	23356169	23360022	-	1694	protein_coding	Similar to Alanine:glyoxylate aminotransferase-like protein (Fragment)	Aminotran_3
Os12g0434400	-	12	14109246	14114260	+	1626	protein_coding	Similar to predicted protein	-
Os01g0133900	-	1	1869773	1870408	+	636	protein_coding	Similar to predicted protein	-
Os03g0294032	-	3	10252143	10258334	-	2452	protein_coding	Hypothetical gene	-
Os11g0495400	-	11	17596500	17596895	-	396	protein_coding	Similar to PHF5-like protein	-
Os03g0852800	NON-SPECIFIC PHOSPHOLIPASE C4	3	35907129	35908400	+	1272	protein_coding	Similar to NPC4 (NONSPECIFIC PHOSPHOLIPASE C4); hydrolase, acting on ester bonds / phospholipase C	Phosphoesterase
Os11g0525900	-	11	19082900	19083859	-	651	protein_coding	Zinc finger, GRF-type domain containing protein	Exonuc_X-T
Os06g0649700	-	6	26563065	26565979	+	2915	protein_coding	Similar to DOMON domain-containing protein / dopamine beta-monooxygenase N-terminal domain-containing protein	Cytochrom_B561
Os08g0130300	-	8	1711379	1715074	-	2073	protein_coding	Hypothetical conserved gene	-
Os03g0262000	-	3	8558993	8562806	+	1999	protein_coding	Similar to AtPIP5K1	PIP5K
Os02g0752200	-	2	31609801	31614169	-	2628	protein_coding	Similar to Beta-D-xylosidase	Glyco_hydro_3_C
Os06g0356800	-	6	14646987	14648089	-	1103	protein_coding	Similar to Xylanase inhibitor protein I precursor	-
Os02g0616100	-	2	24372806	24374439	+	1634	protein_coding	Similar to protein binding protein	-
Os04g0566300	-	4	28393758	28394298	+	541	protein_coding	Hypothetical protein	-
Os12g0583700	ZINC FINGER PROTEIN 252	12	24237212	24238416	-	1205	protein_coding	Zinc finger, C2H2-type domain containing protein	-
Os05g0576800	Mitogen-activated protein kinase 17, MAP kinase 21-1	5	28721012	28726493	+	2145	protein_coding	Similar to Blast and wounding induced mitogen-activated protein kinase	Pkinase
Os05g0239100	-	5	8475636	8477846	-	1745	protein_coding	Hypothetical protein	-
Os06g0543400	CALCINEURIN B-LIKE PROTEIN-INTERACTING PROTEIN KINASE 25	6	20490388	20492271	-	1884	protein_coding	Similar to CBL-interacting serine/threonine-protein kinase 11 (EC 2.7.1.37) (SOS2-like protein kinase PKS5) (SOS-interacting protein 4) (SNF1- related kinase 3.22)	Pkinase
Os01g0765500	-	1	32252128	32255022	-	2584	protein_coding	Conserved hypothetical protein	-
Os03g0356582	-	3	13712274	13716745	+	2842	protein_coding	Phosphatidylinositol-4-phosphate 5-kinase, core domain containing protein	PIP5K
Os01g0273200	-	1	9447788	9450787	-	912	protein_coding	Conserved hypothetical protein	-
Os01g0634900	cystathionine b-synthase domain containing protein OsCBSX6, CBS domain containing protein OsCBSX6	1	25448240	25450513	+	1035	protein_coding	Similar to CBS domain protein-like	CBS
Os12g0631600	-	12	27046194	27049741	+	1956	protein_coding	Conserved hypothetical protein	-
Os01g0752300	RPL18A	1	31559233	31560836	-	909	protein_coding	Similar to 60S ribosomal protein L18a-1	-
Os06g0201000	-	6	5102389	5103441	+	1053	protein_coding	Conserved hypothetical protein	-
Os02g0692000	-	2	28421416	28423535	-	2120	protein_coding	Similar to RING finger family protein	-
Os09g0417600	WRKY GENE 76	9	14976197	14977729	-	1414	protein_coding	WRKY transcription factor, Transcriptional repressor, Pathogen defens	WRKY
Os06g0270200	HIGH-AFFINITY POTASSIUM(K+) TRANSPORTER 24	6	9033633	9037674	-	2444	protein_coding	Similar to Potassium transporter 24	K_trans
Os01g0842500	LACCASE 5	1	36177292	36180127	-	2210	protein_coding	Similar to Laccase (EC 1.10.3.2)	-
Os04g0533602	-	4	26678450	26678662	-	213	protein_coding	Hypothetical genes	-
Os01g0112600	-	1	677029	677602	+	574	protein_coding	Conserved hypothetical protein	-
Os11g0130800	-	11	1410921	1415618	-	2705	protein_coding	Similar to Ulp1 protease family, C-terminal catalytic domain containing protein, expressed	-
Os01g0509900	Os_F0780, OsFBX9	1	17894912	17898610	+	2014	protein_coding	F-box domain, Skp2-like domain containing protein	-
Os02g0505500	-	2	17981509	17982535	-	1027	protein_coding	Conserved hypothetical protein	-
Os04g0611400	-	4	31003855	31007535	+	2255	protein_coding	Similar to Vacuolar sorting receptor 7 precursor (AtVSR7) (Epidermal growth factor receptor-like protein 3) (AtELP3) (BP80-like protein f) (AtBP80f)	-
Os02g0756032	-	2	31812986	31813171	-	186	protein_coding	Hypothetical conserved gene	-
Os05g0312600	CALMODULIN-LIKE PROTEIN 21	5	14360753	14361588	-	836	protein_coding	EF-Hand type domain containing protein	-
Os01g0209700	GIBBERELLIN 2-OXIDASE 7	1	5968819	5972489	-	1336	protein_coding	Similar to GA 2-oxidase 5	2OG-FeII_Oxy
Os03g0204500	-	3	5474355	5474766	-	321	protein_coding	Conserved hypothetical protein	-
