gene_id	gene_name	gene_chr	gene_start	gene_end	gene_strand	gene_length	gene_biotype	gene_description	tf_family
Os02g0643800	SMALL AUXIN-UP RNA 11	2	25878905	25879875	+	971	protein_coding	Auxin responsive SAUR protein family protein	Auxin_inducible
Os01g0742400	-	1	31006026	31009770	+	3694	protein_coding	Hypothetical conserved gene	Pkinase_Tyr
Os03g0626700	-	3	23870233	23876307	-	1914	protein_coding	Multi antimicrobial extrusion protein MatE family protein	MatE
Os10g0394700	-	10	13186553	13187289	-	646	protein_coding	Hypothetical conserved gene	-
Os02g0580900	nitrate transporter 1.3A	2	22369930	22374416	-	2552	protein_coding	TGF-beta receptor, type I/II extracellular region family protein	-
Os01g0719400	-	1	29995196	29999996	+	2561	protein_coding	CASC3/Barentsz eIF4AIII binding domain containing protein	-
Os02g0770800	OsNIA1, OsNia1	2	32513749	32517155	-	3050	protein_coding	Similar to Nitrate reductase [NAD(P)H] (EC 1.7.1.2)	NAD_binding_1
Os04g0630551	-	4	32076491	32077277	-	787	protein_coding	Hypothetical gene	-
Os08g0551366	-	8	27645208	27645921	+	714	protein_coding	Protein of unknown function DUF241, plant domain containing protein	-
Os04g0368800	WALL-ASSOCIATED KINASE GENE 45	4	17906318	17909802	-	2367	protein_coding	Similar to H0607F01.6 protein	Pkinase
Os02g0754400	-	2	31724532	31725002	-	471	protein_coding	Hypothetical conserved gene	-
Os01g0889900	-	1	38688239	38692619	-	2794	protein_coding	Serine/threonine protein kinase-related domain containing protein	Pkinase
Os02g0714300	AT-rich Interaction Domain-containing protein 2	2	29611157	29616251	-	2072	protein_coding	AT-rich interaction region domain containing protein	ARID
Os04g0457300	-	4	22848936	22851573	+	1431	protein_coding	Similar to H0523F07.12 protein	DUF6
Os03g0157400	ABC TRANSPORTER G FAMILY MEMBER 4	3	3076026	3085989	-	7485	protein_coding	ABC transporter-like domain containing protein	ABC2_membrane
Os06g0161400	-	6	3111535	3115146	+	2319	protein_coding	Protein of unknown function DUF1618 domain containing protein	-
Os02g0319400	-	2	12735765	12736174	-	410	protein_coding	Hypothetical protein	-
Os01g0127700	RECEPTOR-LIKE CYTOPLASMIC KINASE 19	1	1518247	1521601	+	3253	protein_coding	Conserved hypothetical protein	Pkinase_Tyr
Os06g0230100	CELLULOSE SYNTHASE LIKE A3	6	6757996	6762787	+	1857	protein_coding	Similar to Cellulose synthase-like A1	-
Os11g0154500	NAC DOMAIN-CONTAINING PROTEIN 17	11	2550551	2552963	+	2329	protein_coding	Blast disease-responsive transcription factor, Disease resistanc	NAM
Os01g0910900	-	1	39682842	39683433	-	592	protein_coding	Conserved hypothetical protein	-
Os01g0924966	SMALL AUXIN-UP RNA 3	1	40526591	40527179	-	589	protein_coding	Auxin responsive SAUR protein family protein	Auxin_inducible
Os01g0672201	-	1	27582039	27585096	+	1120	protein_coding	Homeobox domain containing protein	Homeobox
Os04g0512300	-	4	25608241	25611089	-	1528	protein_coding	Arp2/3 complex, 34kDa subunit p34-Arc family protein	-
Os11g0170900	BURP domain-containing protein 17	11	3463917	3467995	-	2086	protein_coding	Similar to BURP domain-containing protein 17	-
Os05g0542001	-	5	26907339	26907602	-	264	protein_coding	Conserved hypothetical protein	-
Os01g0930400	HIGH-AFFINITY POTASSIUM(K+) TRANSPORTER 5	1	40825678	40830191	+	2683	protein_coding	Potassium transporter, High-affinity K acquisition, Root-to-shoot K transport, K-regulated salt toleranc	K_trans
Os06g0147200	-	6	2461058	2461867	+	615	protein_coding	Conserved hypothetical protein	-
Os02g0763800	-	2	32177755	32179122	+	1368	protein_coding	Xyloglucan fucosyltransferase domain containing protein	-
Os08g0559501	-	8	28002557	28003531	-	831	protein_coding	Conserved hypothetical protein	-
Os03g0828300	-	3	34792025	34793842	+	1713	protein_coding	Similar to (1-4)-beta-mannan endohydrolase-like protein	-
Os09g0379600	HOMEOBOX GENE 25	9	12782374	12783648	-	1275	protein_coding	Similar to Homeobox-leucine zipper protein HOX25	Homeobox
Os01g0500100	-	1	17230765	17231229	-	465	protein_coding	Conserved hypothetical protein	-
Os06g0728700	-	6	31025972	31028984	-	1930	protein_coding	Homeodomain-like containing protein	Myb_DNA-binding
Os11g0197500	-	11	4892372	4893134	+	763	protein_coding	Conserved hypothetical protein	-
Os05g0541800	-	5	26900127	26901512	+	1259	protein_coding	Similar to Ipomoelin	-
Os07g0163200	F-box protein 344	7	3372597	3374464	-	1485	protein_coding	FBD domain containing protein	-
Os10g0530400	TAU GLUTATHIONE S-TRANSFERASE 23	10	20619376	20620523	-	1030	protein_coding	Similar to Glutathione-S-transferase Cla47	GST_N
Os12g0221700	-	12	6585435	6586455	+	1021	protein_coding	Hypothetical conserved gene	-
Os11g0211200	-	11	5773790	5777594	+	805	protein_coding	Similar to Tubulin-specific chaperon-like protein	-
Os01g0866400	MOC2	1	37519585	37522414	+	1375	protein_coding	Similar to Fructose-1,6-bisphosphatase (EC 3.1.3.11) (Fragment)	-
Os06g0694200	GDSL ESTERASE/LIPASE PROTEIN 88	6	28981367	28983436	-	1384	protein_coding	Esterase, SGNH hydrolase-type domain containing protein	Lipase_GDSL
Os04g0400800	-	4	19826390	19827902	-	1227	protein_coding	Heavy metal transport/detoxification protein domain containing protein	-
Os06g0191800	-	6	4633666	4635469	-	1722	protein_coding	Cytochrome P450 family protein	p450
Os11g0195600	amino acid permease 11C, amino acid permease 11, amino acid/auxin permease 11	11	4799321	4801300	+	1780	protein_coding	Similar to Amino acid carrier (Fragment)	Aa_trans
Os02g0829850	-	2	35676813	35678078	-	1229	protein_coding	Conserved hypothetical protein	-
Os01g0847100	-	1	36392080	36392685	+	606	protein_coding	Conserved hypothetical protein	-
Os02g0199666	-	2	5577033	5577976	+	944	protein_coding	Hypothetical protein	-
ENSRNA049475823	MIR529	4	15883025	15883159	+	135	pre_miRNA	microRNA MIR529	-
Os04g0107700	-	4	471138	472885	-	1377	protein_coding	Peptidase C1A, papain family protein	Peptidase_C1
Os05g0465000	-	5	22828282	22828938	+	657	protein_coding	Conserved hypothetical protein	-
Os06g0106500	-	6	420780	425167	+	2651	protein_coding	Conserved hypothetical protein	-
Os05g0533400	-	5	26472208	26473772	-	1565	protein_coding	NB-ARC domain containing protein	NB-ARC
Os06g0500700	-	6	17630572	17632343	-	1648	protein_coding	Cytochrome P450 family protein	p450
ENSRNA049469181	MIR169_2	2	18558318	18558492	-	175	pre_miRNA	microRNA MIR169_2	-
Os05g0181650	-	5	4916956	4917691	-	736	protein_coding	Hypothetical gene	-
Os01g0835700	CCT domain-containing gene 1, CCT (CO, CO-LIKE and TOC1) domain protein 1, CCT domain protein 1, CCT MOTIF FAMILY (CMF) gene 1	1	35827222	35828772	-	1363	protein_coding	CCT domain containing protein	CCT
Os01g0699100	-	1	28921498	28922922	+	1425	protein_coding	Serine/threonine protein kinase domain containing protein	Pkinase
Os03g0223200	CINNAMYL ALCOHOL DEHYDROGENASE 9	3	6453022	6455453	+	1149	protein_coding	Similar to Cinnamyl alcohol dehydrogenase	ADH_N
Os09g0474000	BZIP TRANSCRIPTION FACTOR TFX1	9	18122627	18123463	-	837	protein_coding	bZIP transcription factor, Cold tolerance, Mediation of host susceptibility to diseas	bZIP_1
Os12g0152000	RICE TERMINAL FLOWER 1/CENTRORADIALIS HOMOLOG 3	12	2565213	2566562	-	907	protein_coding	Similar to Terminal flower 1-like protein	-
Os01g0337700	-	1	13264930	13268354	+	1643	protein_coding	Conserved hypothetical protein	-
Os04g0395800	TIFY GENE 9	4	19492605	19497140	+	919	protein_coding	Tify domain containing protein	Zim
Os01g0242800	-	1	7871885	7876344	-	454	protein_coding	Hypothetical protein	-
Os04g0541700	HOMEOBOX GENE 22	4	27124166	27125512	+	1230	protein_coding	Similar to Homeobox-leucine zipper protein HOX22	Homeobox
Os02g0612200	-	2	24098151	24099882	-	1732	protein_coding	NB-ARC domain containing protein	NB-ARC
Os02g0622500	-	2	24783201	24786542	-	2382	protein_coding	Conserved hypothetical protein	-
Os04g0175450	-	4	5152085	5153404	+	1320	protein_coding	Hypothetical protein	-
Os06g0494400	-	6	17194074	17200567	+	1852	protein_coding	Multi antimicrobial extrusion protein MatE family protein	MatE
Os05g0269200	-	5	10814438	10816932	-	1376	protein_coding	Similar to inner membrane transport protein	C4dic_mal_tran
Os08g0177500	-	8	4546935	4549380	+	1284	protein_coding	Conserved hypothetical protein	-
Os02g0191600	b-ZIP TRANSCRIPTION FACTOR 16	2	5067166	5068036	-	871	protein_coding	Basic-leucine zipper (bZIP) transcription factor domain containing protein	bZIP_1
Os08g0197500	F-box protein 425	8	5638269	5643201	+	3520	protein_coding	Cyclin-like F-box domain containing protein	-
Os05g0103000	basic helix-loop-helix protein 083	5	178860	181534	-	1503	protein_coding	Similar to MYC1	HLH
Os01g0223800	-	1	6781919	6786415	-	2469	protein_coding	Hypothetical conserved gene	Pkinase
Os02g0755600	-	2	31791942	31793801	-	1662	protein_coding	UDP-glucuronosyl/UDP-glucosyltransferase domain containing protein	UDPGT
Os07g0159600	-	7	3188806	3189565	+	760	protein_coding	Similar to RING-H2 finger protein ATL2I	-
Os08g0563200	-	8	28201024	28202721	-	1398	protein_coding	Protein of unknown function DUF296 domain containing protein	-
Os04g0349700	-	4	16667270	16670469	-	3200	protein_coding	Leucine-rich repeat, typical subtype containing protein	-
Os01g0850550	LACCASE 7	1	36617104	36621116	+	1787	protein_coding	Similar to Laccase-6	-
Os01g0183950	-	1	4440933	4441314	-	382	protein_coding	Hypothetical protein	-
Os09g0555100	PIN likes 7b	9	22007439	22010349	+	1583	protein_coding	Similar to auxin Efflux Carrier family protein	-
Os08g0494200	-	8	24394211	24406486	+	754	protein_coding	Conserved hypothetical protein	-
Os11g0701500	-	11	28739616	28740634	+	1019	protein_coding	Similar to Class III chitinase homologu	-
Os09g0482000	-	9	18511782	18514353	-	1321	protein_coding	UBX domain containing protein	UBX
Os07g0530400	Os_F0782	7	20752266	20754511	-	1461	protein_coding	Ribosomal protein S14, conserved site domain containing protein	-
Os04g0401000	PYRICULARIA ORYZAE RESISTANCE 21	4	19835206	19836892	-	1183	protein_coding	Proline-rich protein, Blast resistanc	-
Os04g0552000	EXPB15	4	27645701	27647185	+	795	protein_coding	Barwin-related endoglucanase domain containing protein	-
Os04g0129900	-	4	1874562	1876811	-	2115	protein_coding	Similar to OSIGBa0103I21.1 protein	-
Os04g0561000	-	4	28091457	28092027	+	571	protein_coding	Hypothetical protein	-
Os10g0547200	-	10	21406906	21407986	-	1081	protein_coding	Harpin-induced 1 domain containing protein	-
Os09g0433800	-	9	15927027	15928052	+	915	protein_coding	Similar to Senescence-associated protein SAG102	-
Os03g0694500	-	3	27812191	27815752	+	1921	protein_coding	Similar to Permease 1	-
Os06g0535200	-	6	20033286	20034343	-	1058	protein_coding	Zinc finger, RING/FYVE/PHD-type domain containing protein	-
Os04g0515400	-	4	25754162	25756273	+	419	protein_coding	NTP pyrophosphohydrolase MazG, putative catalytic core domain containing protein	-
ENSRNA049471527	snoR101	1	28888769	28888831	+	63	snoRNA	Small nucleolar RNA snoR101	-
Os01g0299300	-	1	10969328	10973346	-	1830	protein_coding	Hypothetical conserved gene	-
Os03g0283900	RECEPTOR-LIKE CYTOPLASMIC KINASE 108	3	9751802	9755757	-	1740	protein_coding	Similar to Serine/threonine-protein kinase PBS1 (EC 2.7.1.37) (AvrPphB susceptible protein 1)	Pkinase
Os11g0112050	-	11	563467	564396	+	930	protein_coding	Conserved hypothetical protein	-
Os03g0197100	-	3	5098241	5100592	+	2253	protein_coding	Similar to Sugar transporter protein	Sugar_tr
Os06g0620700	-	6	24920808	24921218	+	411	protein_coding	Conserved hypothetical protein	-
Os05g0488600	-	5	24015243	24017576	-	1482	protein_coding	Similar to Phosphate starvation regulator protein (Regulatory protein of P- starvation acclimation response Psr1)	Myb_DNA-binding
Os11g0670100	-	11	27077916	27080652	+	1046	protein_coding	Serine-threonine/tyrosine-protein kinase domain containing protein	Pkinase_Tyr
Os03g0130100	-	3	1706053	1708135	+	1949	protein_coding	Similar to Acyl-activating enzyme 11	AMP-binding
Os02g0609000	-	2	23900438	23900923	-	486	protein_coding	Hypothetical protein	-
Os02g0234700	-	2	7627395	7628246	-	723	protein_coding	Conserved hypothetical protein	-
Os01g0556700	nitrate transporter 1.4	1	21040111	21041071	+	550	protein_coding	Hypothetical conserved gene	-
Os02g0590400	-	2	22805689	22808493	-	1672	protein_coding	Lecithin:cholesterol acyltransferase family protein	-
Os10g0491801	-	10	18666474	18667000	-	527	protein_coding	Similar to ubiquitin	ubiquitin
Os02g0686100	-	2	28096979	28098029	-	1051	protein_coding	Similar to RING-H2 finger protein ATL1B	-
Os01g0686700	-	1	28325379	28327645	-	1087	protein_coding	Similar to protein binding protein	-
Os01g0239100	DnaJ domain protein B1	1	7712339	7721253	+	5257	protein_coding	Heat shock protein DnaJ family protein	DnaJ_C
Os07g0129300	PATHOGEN RESPONSE GENE 1, PATHOGENESIS-RELATED 1a	7	1523654	1524512	+	851	protein_coding	Similar to PR1a protein	SCP
Os10g0427300	MATH-BTB protein 20, MDC protein with a BTB domain 20, MDC protein having BTB domain 20	10	15199437	15202163	+	2727	protein_coding	Similar to BTB/POZ domain containing protein, expressed	BTB
Os07g0605350	-	7	24805571	24805912	+	342	protein_coding	Similar to Protein EGG APPARATUS-1	-
Os09g0279800	-	9	5883560	5884196	-	637	protein_coding	Conserved hypothetical protein	-
Os03g0386800	SERINE CARBOXYPEPTIDASE 13	3	15400468	15403844	+	1767	protein_coding	Peptidase S10, serine carboxypeptidase family protein	Peptidase_S10
Os02g0306401	NICOTINAMINE AMINOTRANSFERASE 1	2	11997254	12002625	-	1485	protein_coding	Similar to Nicotianamine aminotransferase A	Aminotran_1_2
Os09g0397900	-	9	13891822	13897252	+	1907	protein_coding	Similar to FEG protein	-
Os01g0740300	-	1	30909430	30916476	+	2194	protein_coding	Hypothetical protein	-
Os02g0497600	-	2	17499236	17500898	-	1663	protein_coding	Conserved hypothetical protein	-
Os11g0255300	Cysteine protease 1	11	8379344	8382036	-	1509	protein_coding	Cysteine endopeptidase (Cysteine proteinase (EC 3.4.22.-)-rice)	Peptidase_C1
Os02g0665800	RECEPTOR-LIKE CYTOPLASMIC KINASE 81	2	27029085	27034764	+	3377	protein_coding	UspA domain containing protein	-
Os02g0111600	WALL-ASSOCIATED KINASE GENE 11	2	627685	630534	-	2394	protein_coding	Serine/threonine protein kinase-related domain containing protein	Pkinase
Os11g0703100	-	11	28783185	28783983	+	799	protein_coding	Thaumatin, pathogenesis-related family protein	Thaumatin
Os07g0526400	POLYKETIDE SYNTHASE 15	7	20504692	20506402	-	1626	protein_coding	Polyketide synthase, type III domain containing protein	Chal_sti_synt_N
Os04g0423200	-	4	20927838	20928900	+	1063	protein_coding	Conserved hypothetical protein	-
Os01g0710250	-	1	29521077	29523276	+	1492	protein_coding	Hypothetical conserved gene	-
Os06g0352200	-	6	14347071	14348226	-	1156	protein_coding	Protein of unknown function DUF679 family protein	-
Os01g0182700	WRKY GENE 102	1	4347188	4356468	-	1204	protein_coding	Similar to WRKY12	WRKY
Os08g0238600	-	8	8412054	8420579	+	980	protein_coding	Similar to Dienelactone hydrolase family	-
Os01g0854800	P-450 86A7-2	1	36840077	36842114	+	2038	protein_coding	Similar to Cytochrome P450 86A1 (EC 1.14.-.-) (CYPLXXXVI) (P450-dependent fatty acid omega-hydroxylase)	p450
Os01g0601000	endosperm-specific gene 10	1	23611048	23615257	-	1730	protein_coding	Mg2+ transporter protein, CorA-like/Zinc transport protein ZntB domain containing protein	-
Os09g0452700	-	9	16973695	16975737	+	790	protein_coding	Ubiquitin	ubiquitin
Os01g0801901	b-ZIP TRANSCRIPTION FACTOR 7	1	33961844	33963347	+	1223	protein_coding	Similar to Transcription factor (Fragment)	bZIP_2
Os11g0508600	11N3	11	18171707	18174478	-	1492	protein_coding	Sugar transporter, TAL effector-mediated susceptibility to bacterial pathoge	-
Os04g0581800	-	4	29408910	29409617	-	566	protein_coding	Heavy metal transport/detoxification protein domain containing protein	HMA
Os11g0170000	-	11	3382390	3388871	-	2194	protein_coding	Similar to Amidase family protein, expressed	Amidase
Os12g0610200	PIL11	12	25768808	25773052	+	2080	protein_coding	Basic helix-loop-helix transcription factor, Regulation of grain siz	HLH
Os06g0128800	-	6	1526538	1527491	-	954	protein_coding	C2 calcium/lipid-binding domain, CaLB domain containing protein	-
Os05g0206100	C-TERMINALLY ENCODED PEPTIDE 11	5	6582138	6582888	+	751	protein_coding	Conserved hypothetical protein	-
Os11g0649400	-	11	25886463	25887391	-	832	protein_coding	Similar to Plant integral membrane protein TIGR01569 containing protein, expressed	-
Os11g0489250	-	11	17234743	17237925	-	1617	protein_coding	Similar to Cytochrome P450 family protein, expressed	p450
Os03g0673800	HYPEROSMOLALITY-GATED CALCIUM-PERMEABLE CHANNEL 2.2	3	26623617	26632189	-	3641	protein_coding	Conserved hypothetical protein	-
Os12g0274700	RUBISCO SMALL SUBUNIT	12	10080505	10081588	-	981	protein_coding	Similar to Petunia ribulose 1,5-bisphosphate carboxylase small subunit mRNA (clone pSSU 51), partial cds. (Fragment)	-
Os03g0648500	EARLY NODULIN LIKE PROTEIN 11	3	25131035	25131791	-	640	protein_coding	Cupredoxin domain containing protein	Cu_bind_like
ENSRNA049472477	MIR815	5	14992252	14992329	+	78	pre_miRNA	microRNA MIR815	-
Os09g0472100	ABC TRANSPORTER G FAMILY MEMBER 22	9	18034121	18039233	+	2466	protein_coding	Similar to ABC transporter	ABC2_membrane
Os09g0547500	LONELY GUY LIKE PHOSPHORIBOHYDROLASE 9	9	21642728	21644729	+	1064	protein_coding	Lysine decarboxylase-like protein, Response to abiotic stresse	-
Os09g0444900	-	9	16573502	16574893	-	1392	protein_coding	Similar to plant viral-response family protein	-
Os01g0666400	-	1	27240118	27241139	-	1022	protein_coding	Similar to predicted protein	-
Os10g0135700	-	10	2211559	2212224	-	666	protein_coding	Hypothetical gene	-
Os11g0260100	-	11	8677314	8678820	+	903	protein_coding	SAM dependent carboxyl methyltransferase family protein	-
Os01g0908600	proline transporter 1	1	39562727	39565686	+	1635	protein_coding	Amino acid transporter, transmembrane domain containing protein	Aa_trans
Os03g0758300	CYCLIC NUCLEOTIDE GATED CHANNEL 7	3	31344785	31350801	+	2324	protein_coding	Similar to Cyclic nucleotide-gated ion channel 2 (AtCNGC2) (Cyclic nucleotide-and calmodulin-regulated ion channel 2) (DEFENSE NO DEATH 1)	Ion_trans
Os01g0237750	-	1	7624002	7624487	-	366	protein_coding	Hypothetical conserved gene	NmrA
Os11g0105750	-	11	256918	262015	-	3157	protein_coding	Quinonprotein alcohol dehydrogenase-like domain containing protein	-
Os07g0657600	-	7	27686536	27688834	-	1608	protein_coding	Hypothetical conserved gene	HhH-GPD
Os01g0601625	-	1	23631980	23635375	-	3396	protein_coding	Leucine rich repeat, N-terminal domain containing protein	LRRNT_2
Os01g0918400	-	1	40067581	40069618	+	890	protein_coding	Conserved hypothetical protein	-
Os08g0249675	-	8	9134388	9135396	+	1009	protein_coding	Hypothetical protein	-
Os02g0320600	-	2	12777819	12778430	+	612	protein_coding	Hypothetical conserved gene	-
Os04g0469700	-	4	23466554	23472222	+	1601	protein_coding	Hypothetical protein	-
Os12g0554100	trichome birefringence-like 34	12	22511573	22514769	-	2625	protein_coding	Conserved hypothetical protein	-
Os07g0114550	-	7	813276	813966	-	691	protein_coding	Conserved hypothetical protein	-
Os02g0570400	ENT-KAURENE SYNTHASE 7	2	21765011	21773418	+	3061	protein_coding	Similar to Ent-kaurene synthase 1A	-
Os01g0766300	-	1	32289147	32289742	-	596	protein_coding	Conserved hypothetical protein	-
Os05g0464300	-	5	22807366	22807937	-	572	protein_coding	Conserved hypothetical protein	-
Os06g0647900	-	6	26482520	26483810	-	1291	protein_coding	Conserved hypothetical protein	-
Os12g0255200	-	12	8726013	8737949	-	3473	protein_coding	Staphylococcal nuclease (SNase-like), OB-fold domain containing protein	-
Os03g0401100	-	3	16282782	16290478	+	3802	protein_coding	Similar to Protein kinase domain containing protein, expressed	Pkinase_Tyr
Os08g0411500	OsSTA213	8	19693448	19698092	+	654	protein_coding	Conserved hypothetical protein	-
Os04g0498000	-	4	24898873	24900756	+	513	protein_coding	Protein of unknown function DUF828, plant family protein	-
Os10g0558900	ROLLING LEAF 14	10	21995563	21997584	-	1214	protein_coding	2OG-Fe (II) oxygenase family protein, Regulation of the secondary cell wall formation in leaves, Modulation of leaf rollin	2OG-FeII_Oxy
Os10g0205500	PLEIOTROPIC DRUG RESISTANCE 13	10	7514954	7519284	+	1830	protein_coding	Similar to PDR3 ABC transporter	ABC2_membrane
Os08g0542200	-	8	27130095	27133316	+	2789	protein_coding	Similar to Resistance gene analog PIC25 (Fragment)	NB-ARC
Os05g0142000	-	5	2436924	2437582	-	659	protein_coding	Conserved hypothetical protein	-
Os03g0858200	-	3	36224273	36225086	-	814	protein_coding	Conserved hypothetical protein	-
Os01g0823700	-	1	35176451	35180214	-	3473	protein_coding	Protein of unknown function DUF641, plant domain containing protein	-
Os10g0536100	MADS BOX GENE 56	10	20863187	20873635	+	1292	protein_coding	MIKC-type MADS-box protein, Long day (LD)-specific negative regulator of flowerin	SRF-TF
Os07g0585900	-	7	23807453	23808545	+	1093	protein_coding	Hypothetical conserved gene	-
Os01g0558700	-	1	21150419	21151079	+	661	protein_coding	Conserved hypothetical protein	-
Os03g0333700	-	3	12327105	12329217	-	1466	protein_coding	Conserved hypothetical protein	-
Os06g0200700	-	6	5090599	5093127	-	2529	protein_coding	Hypothetical protein	-
Os09g0240200	CONSTANS-like gene B, B-box-containing protein 27, CCT domain-containing gene 31, CCT (CO, CO-LIKE and TOC1) domain protein 31, CCT domain protein 31	9	3048085	3064471	-	1362	protein_coding	Zinc finger, B-box domain containing protein	CCT
Os11g0480000	-	11	16807647	16826653	+	2789	protein_coding	NB-ARC domain containing protein	NB-ARC
Os03g0642900	-	3	24768026	24782984	-	1110	protein_coding	Similar to Hydrolase-like protein	-
Os09g0500100	F-box protein 494	9	19352405	19356062	-	1864	protein_coding	Cyclin-like F-box domain containing protein	-
Os03g0717900	-	3	29064993	29067576	+	1729	protein_coding	Similar to ABRH7 (Fragment)	-
Os11g0235300	-	11	7202765	7205523	-	2759	protein_coding	Hypothetical gene	-
Os01g0831250	-	1	35586264	35588352	+	1449	protein_coding	Hypothetical gene	Ammonium_transp
Os01g0176100	-	1	3921356	3923134	+	1506	protein_coding	UDP-glucuronosyl/UDP-glucosyltransferase family protein	UDPGT
Os05g0359833	-	5	17149339	17150185	+	777	protein_coding	Similar to zinc finger, C3HC4 type family protein	-
Os03g0360800	-	3	14015261	14018643	+	1572	protein_coding	Similar to Endonuclease/Exonuclease/phosphatase family protein, expressed	Exo_endo_phos
Os03g0389400	Metacaspase 2	3	15584826	15585200	-	375	protein_coding	Similar to LOL3	-
Os06g0271600	-	6	9137420	9137941	-	522	protein_coding	Zinc finger, RING/FYVE/PHD-type domain containing protein	-
Os07g0524200	-	7	20348669	20349531	+	863	protein_coding	Harpin-induced 1 domain containing protein	-
Os01g0555100	stress repressive zinc finger protein 3	1	20935789	20937436	+	931	protein_coding	Similar to TATA-binding protein associated factor 2N (RNA-binding protein 56) (TAFII68) (TAF(II)68)	zf-RanBP
Os07g0534000	-	7	20936091	20941652	+	1712	protein_coding	Similar to permeases of the major facilitator superfamily	-
Os12g0240000	-	12	7748252	7749234	-	983	protein_coding	Conserved hypothetical protein	-
Os05g0576300	ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 39	5	28702233	28704494	+	1607	protein_coding	Zinc finger, CCCH-type domain containing protein	zf-CCCH
Os03g0807900	-	3	33771756	33773581	+	1217	protein_coding	Chaperonin-like RbcX family protein	-
