gene_id	gene_name	gene_chr	gene_start	gene_end	gene_strand	gene_length	gene_biotype	gene_description	tf_family
Os09g0526600	HEAT STRESS TRANSCRIPTION FACTOR B2C	9	20591252	20595143	-	2113	protein_coding	Similar to Isoform 2 of Heat stress transcription factor B-2c	HSF_DNA-bind
Os06g0694200	GDSL ESTERASE/LIPASE PROTEIN 88	6	28981367	28983436	-	1384	protein_coding	Esterase, SGNH hydrolase-type domain containing protein	Lipase_GDSL
Os02g0248200	-	2	8380541	8384118	-	1245	protein_coding	Zinc finger, RING-type domain containing protein	-
Os12g0192300	-	12	4698412	4699458	-	1047	protein_coding	Similar to SNARE domain containing protein, expressed	-
Os11g0698567	-	11	28579789	28584012	-	994	protein_coding	Conserved hypothetical protein	-
Os09g0518000	-	9	20214433	20215935	+	1503	protein_coding	Similar to indole-3-acetate beta-glucosyltransferase	UDPGT
Os11g0457300	flavone/flavanone C-hexosyltransferase	11	15496821	15498561	-	1741	protein_coding	UDP-glucuronosyl/UDP-glucosyltransferase family protein	UDPGT
Os05g0181650	-	5	4916956	4917691	-	736	protein_coding	Hypothetical gene	-
Os01g0587500	-	1	22888446	22889111	-	666	protein_coding	Heat shock protein Hsp20 domain containing protein	-
Os04g0175450	-	4	5152085	5153404	+	1320	protein_coding	Hypothetical protein	-
Os12g0162800	-	12	3176197	3177724	+	1528	protein_coding	Domain of unknown function DUF1618 domain containing protein	-
Os01g0623200	-	1	24861697	24864291	-	2367	protein_coding	Similar to C4-dicarboxylate transporter/malic acid transport protein	C4dic_mal_tran
Os01g0247900	-	1	8146442	8148059	-	894	protein_coding	AWPM-19-like family protein	-
Os01g0601675	-	1	23639654	23642878	-	3225	protein_coding	Leucine-rich repeat, N-terminal domain containing protein	LRRNT_2
Os10g0398600	-	10	13422377	13423710	-	1334	protein_coding	Similar to cDNA clone:J013004F22, full insert sequence	-
Os07g0159600	-	7	3188806	3189565	+	760	protein_coding	Similar to RING-H2 finger protein ATL2I	-
Os01g0850550	LACCASE 7	1	36617104	36621116	+	1787	protein_coding	Similar to Laccase-6	-
Os04g0513400	BETA-GLUCOSIDASE 16	4	25658339	25667057	+	3165	protein_coding	Similar to Beta-glucosidase	Glyco_hydro_1
Os04g0347200	-	4	16519831	16521452	-	1209	protein_coding	Similar to OSIGBa0111I14.7 protein	-
Os06g0201200	-	6	5106165	5106929	+	765	protein_coding	Conserved hypothetical protein	-
Os11g0111200	-	11	537008	538198	-	1191	protein_coding	Conserved hypothetical protein	-
Os08g0494200	-	8	24394211	24406486	+	754	protein_coding	Conserved hypothetical protein	-
Os11g0701500	-	11	28739616	28740634	+	1019	protein_coding	Similar to Class III chitinase homologu	-
Os03g0712800	cytosolic glutamine synthase 3, cytosolic glutamine synthethase 1;3, GLUTAMINE SYNTHETASE 1;3, glutamine synthetase 1;3	3	28822424	28826321	-	1495	protein_coding	Cytosolic glutamine synthetas	-
Os09g0518900	-	9	20258663	20259964	-	1302	protein_coding	Rhamnosyl O-methyltransferase/Cephalosporin hydroxylase domain containing protein	-
Os10g0547200	-	10	21406906	21407986	-	1081	protein_coding	Harpin-induced 1 domain containing protein	-
Os04g0249900	-	4	9684572	9685135	+	564	protein_coding	Hypothetical gene	-
Os09g0314200	-	9	8568980	8572069	+	3090	protein_coding	Disease resistance protein domain containing protein	NB-ARC
Os10g0361876	-	10	11176582	11181022	+	998	protein_coding	Conserved hypothetical protein	-
Os01g0253400	-	1	8387589	8388859	-	1186	protein_coding	Protein of unknown function DUF1218 family protein	-
Os02g0775100	metal tolerance protein 8	2	32721962	32723342	+	835	protein_coding	Manganese (Mn) cation diffusion facilitator (Mn-CDF), Mn toleranc	-
Os05g0527100	-	5	26201350	26202768	-	1419	protein_coding	UDP-glucuronosyl/UDP-glucosyltransferase family protein	UDPGT
Os11g0112050	-	11	563467	564396	+	930	protein_coding	Conserved hypothetical protein	-
Os03g0845300	-	3	35543739	35546969	-	2125	protein_coding	Hypothetical conserved gene	-
Os11g0641300	-	11	25399957	25400721	+	765	protein_coding	Conserved hypothetical protein	-
Os02g0231700	-	2	7434759	7438310	-	3246	protein_coding	Protein kinase, catalytic domain domain containing protein	Pkinase
Os01g0562400	FK506 binding protein 57	1	21381884	21389642	+	2034	protein_coding	Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain domain containing protein	FKBP_C
Os01g0629600	SERINE CARBOXYPEPTIDASE 4	1	25144502	25145949	+	1448	protein_coding	Peptidase S10, serine carboxypeptidase family protein	Peptidase_S10
Os01g0556700	nitrate transporter 1.4	1	21040111	21041071	+	550	protein_coding	Hypothetical conserved gene	-
Os07g0523300	-	7	20274858	20275820	+	676	protein_coding	Similar to 60S ribosomal protein L44	-
Os02g0600066	-	2	23455291	23460627	-	3528	protein_coding	Hypothetical gene	PP2C
Os01g0566500	carotenoid cleavage dioxygenase 8a, CATOTENOID DIOXYGENASE 8a, D10like	1	21665759	21668304	-	1787	protein_coding	Similar to Dioxygenase RAMOSUS1	RPE65
Os08g0239000	-	8	8424284	8425290	+	1007	protein_coding	Complex 1 LYR protein family protein	-
Os01g0597800	-	1	23456074	23458035	+	1962	protein_coding	UDP-glucuronosyl/UDP-glucosyltransferase family protein	UDPGT
Os03g0807600	-	3	33756172	33758645	-	985	protein_coding	Similar to Cyclopropane-fatty-acyl-phospholipid synthase family protein, expressed	Methyltransf_11
Os01g0621200	gamma-aminobutyric acid transporter 2	1	24753864	24758578	-	1506	protein_coding	Similar to proline transporter	Aa_trans
Os01g0255100	-	1	8490582	8492345	+	1370	protein_coding	Similar to Soluble epoxide hydrolase	-
Os04g0382400	-	4	18757823	18758848	-	1026	protein_coding	Similar to OSIGBa0092E09.7 protein	-
Os01g0860400	-	1	37235781	37237206	+	1346	protein_coding	Similar to Acidic endochitinase precursor (EC 3.2.1.14)	-
Os02g0665800	RECEPTOR-LIKE CYTOPLASMIC KINASE 81	2	27029085	27034764	+	3377	protein_coding	UspA domain containing protein	-
Os08g0374600	RECEPTOR-LIKE CYTOPLASMIC KINASE 253	8	17558610	17559521	-	588	protein_coding	Similar to Receptor kinase-like protein	Pkinase_Tyr
Os05g0560100	guanine nucleotide exchange factor for Rop 2	5	27880066	27882840	-	1941	protein_coding	Similar to Pollen-specific kinase partner protein	DUF315
Os08g0514066	-	8	25495910	25496359	+	450	protein_coding	Similar to H0201G08.2 protein	-
Os01g0327000	class III peroxidase 14	1	12551333	12557268	+	5936	protein_coding	Similar to Class III peroxidase 14	-
Os07g0493800	WALL-ASSOCIATED KINASE GENE 71	7	18460423	18462456	+	2034	protein_coding	Protein kinase, catalytic domain domain containing protein	Pkinase
Os10g0415100	gamma-aminobutyric acid transporter 4	10	14498531	14500755	+	1547	protein_coding	Amino acid transporter, transmembrane domain containing protein	Aa_trans
Os11g0592900	-	11	22566058	22568588	-	842	protein_coding	Thioredoxin domain 2 containing protein	-
Os07g0663300	-	7	27983224	27987956	-	2130	protein_coding	Similar to RNA-binding protein BRUNOL5 (Fragment)	RRM_1
Os09g0567201	-	9	22639592	22640625	+	1034	protein_coding	Hypothetical protein	-
Os01g0601000	endosperm-specific gene 10	1	23611048	23615257	-	1730	protein_coding	Mg2+ transporter protein, CorA-like/Zinc transport protein ZntB domain containing protein	-
Os10g0456500	-	10	16686828	16693490	+	3099	protein_coding	Similar to Glutamine synthetase (Fragment)	Amidohydro_2
ENSRNA049472044	snoZ118	2	784663	784760	-	98	snoRNA	Small nucleolar RNA Z118/Z121/Z120	-
Os06g0639800	-	6	26022267	26029240	+	1815	protein_coding	Cytochrome P450 family protein	p450
Os05g0161500	CRSH2	5	3626394	3629080	+	2062	protein_coding	RelA/SpoT domain containing protein	-
Os03g0689400	-	3	27517768	27521337	-	3233	protein_coding	Similar to NB-ARC domain containing protein, expressed	NB-ARC
Os06g0635200	-	6	25747250	25749944	-	1774	protein_coding	Protein of unknown function DUF3537 domain containing protein	-
Os01g0880800	-	1	38224446	38225878	+	1347	protein_coding	Similar to Acyl-[acyl-carrier-protein] desaturase, chloroplast precursor (EC 1.14.19.2) (Stearoyl-ACP desaturase)	-
Os09g0444900	-	9	16573502	16574893	-	1392	protein_coding	Similar to plant viral-response family protein	-
Os06g0501900	P-450 76M9	6	17737810	17739487	-	1678	protein_coding	Cytochrome P450 family protein	p450
Os12g0259800	LACCASE 30	12	9073742	9077143	+	1775	protein_coding	Similar to Laccase-25	-
Os05g0387300	-	5	18742852	18743489	-	638	protein_coding	Hypothetical protein	-
Os12g0407300	-	12	12315850	12318391	-	2542	protein_coding	Similar to intron maturase, type II family protein	-
Os04g0632200	-	4	32183396	32184034	+	494	protein_coding	Hypothetical protein	-
Os08g0492500	RING-H2 finger protein 1	8	24336038	24337028	-	991	protein_coding	Zinc finger, RING/FYVE/PHD-type domain containing protein	-
Os04g0288100	-	4	12504047	12505046	-	747	protein_coding	Similar to Auxin-binding protein ABP20	-
Os01g0323100	RECEPTOR-LIKE CYTOPLASMIC KINASE 33	1	12332795	12337225	-	1809	protein_coding	Similar to Pto kinase interactor 1	Pkinase_Tyr
Os07g0124300	b-ZIP TRANSCRIPTION FACTOR 57	7	1267873	1268776	+	904	protein_coding	Similar to bZIP transcription factor family protein	bZIP_1
Os05g0529900	-	5	26322736	26325818	-	1035	protein_coding	Similar to Cell division control protein 50	-
Os01g0731100	-	1	30512281	30513627	-	1128	protein_coding	Similar to Pathogen-related protein	-
Os11g0490300	-	11	17298741	17299603	+	863	protein_coding	Hypothetical conserved gene	-
Os04g0643700	-	4	32758880	32762453	+	2757	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os04g0634900	-	4	32296094	32296600	-	507	protein_coding	Similar to H0315F07.9 protein	-
Os05g0444500	-	5	21758366	21760742	+	1194	protein_coding	Similar to solute carrier family 35, member F1	-
Os02g0208675	-	2	6094465	6095673	+	1209	protein_coding	Hypothetical protein	Kelch_1
Os08g0136800	-	8	2066433	2067718	+	1164	protein_coding	Protein of unknown function DUF26 domain containing protein	-
Os01g0605700	SWEET6B	1	23864681	23867205	+	991	protein_coding	MtN3 and saliva related transmembrane protein family protein	-
Os10g0480900	-	10	18120546	18121067	+	522	protein_coding	Similar to H0515C11.12 protein	TPP_enzyme_N
Os06g0358800	-	6	14770312	14773944	+	1415	protein_coding	Ribonuclease III domain containing protein	Ribonuclease_3
Os02g0565500	RECEPTOR-LIKE CYTOPLASMIC KINASE 74	2	21474733	21477629	-	1893	protein_coding	Similar to Pto kinase interactor 1	Pkinase_Tyr
Os03g0153500	-	3	2951457	2952612	+	987	protein_coding	Similar to FAD binding domain containing protein, expressed	FAD_binding_3
Os02g0299600	-	2	11502198	11507170	-	636	protein_coding	Protein of unknown function DUF1242 family protein	-
Os06g0545900	-	6	20635352	20639619	-	2550	protein_coding	Protein of unknown function DUF246, plant family protein	-
Os09g0419500	-	9	15090663	15092888	+	1619	protein_coding	Similar to ubiquitin-protein ligase/ zinc ion binding protein	IBR
Os03g0146200	-	3	2562873	2564200	+	1023	protein_coding	Conserved hypothetical protein	-
Os11g0130500	F-box protein 564	11	1403232	1405136	-	1317	protein_coding	Cyclin-like F-box domain containing protein	F-box
Os01g0347600	-	1	13842272	13843744	+	1387	protein_coding	Ervatamin B (EC 3.4.22.-) (ERV-B)	Peptidase_C1
Os05g0552400	-	5	27463260	27465297	+	1129	protein_coding	Zinc finger, RING/FYVE/PHD-type domain containing protein	-
Os07g0585900	-	7	23807453	23808545	+	1093	protein_coding	Hypothetical conserved gene	-
Os01g0558700	-	1	21150419	21151079	+	661	protein_coding	Conserved hypothetical protein	-
Os08g0546500	-	8	27372003	27372545	-	543	protein_coding	Hypothetical protein	-
Os06g0200700	-	6	5090599	5093127	-	2529	protein_coding	Hypothetical protein	-
Os10g0379100	TRYPTAMINE HYDROXYCINNAMOYL TRANSFERASE 1	10	12181085	12183127	-	1647	protein_coding	Transferase family protein	-
Os03g0642900	-	3	24768026	24782984	-	1110	protein_coding	Similar to Hydrolase-like protein	-
Os04g0645200	VQ motif-containing protein 16	4	32852142	32853025	-	884	protein_coding	VQ domain containing protein	-
Os07g0588600	-	7	23973340	23974261	+	922	protein_coding	Zinc finger, C2H2-type domain containing protein	-
Os01g0873000	-	1	37862635	37863183	-	549	protein_coding	Hypothetical conserved gene	-
Os04g0346800	-	4	16495037	16497729	+	916	protein_coding	Similar to OSIGBa0111I14.3 protein	-
Os03g0360800	-	3	14015261	14018643	+	1572	protein_coding	Similar to Endonuclease/Exonuclease/phosphatase family protein, expressed	Exo_endo_phos
Os11g0702100	-	11	28758837	28760003	-	1167	protein_coding	Similar to Class III chitinase homologu	-
Os08g0369000	-	8	17193679	17195863	+	1347	protein_coding	Similar to Permease 1	-
Os07g0118250	-	7	976321	976749	+	429	protein_coding	Protein of unknown function DUF538 family protein	-
Os01g0623900	-	1	24908651	24910090	+	1440	protein_coding	Conserved hypothetical protein	-
Os09g0512000	-	9	19917485	19920309	+	1738	protein_coding	SecY protein family protein	-
Os11g0606800	-	11	23415625	23418653	-	2898	protein_coding	Similar to NB-ARC domain containing protein	NB-ARC
Os03g0812400	-	3	34036246	34037092	+	847	protein_coding	EF-Hand type domain containing protein	-
Os05g0479900	-	5	23593040	23595210	-	1513	protein_coding	Protein of unknown function DUF3133 domain containing protein	-
Os11g0256900	-	11	8466832	8469347	+	1367	protein_coding	SAM dependent carboxyl methyltransferase family protein	-
Os05g0151200	-	5	2969525	2970353	+	829	protein_coding	TspO/MBR-related protein family protein	-
Os03g0318400	-	3	11467636	11469150	+	1515	protein_coding	Peptidase A1 domain containing protein	-
ENSRNA049469734	snoZ279_R105_R108	11	5894984	5895093	-	110	snoRNA	Small nucleolar RNA Z279/snoR105/snoR108	-
Os01g0905300	EXOCYST SUBUNIT EXO70 FAMILY PROTEIN FX14	1	39411052	39413189	+	2138	protein_coding	Similar to Leucine zipper protein-like	Exo70
Os03g0659350	-	3	25804024	25804877	+	854	protein_coding	Hypothetical gene	Glyoxalase
Os08g0224500	-	8	7583487	7588332	+	2162	protein_coding	Similar to 3-glucanase	Glyco_hydro_17
Os08g0206950	-	8	6242130	6243735	-	1240	protein_coding	Similar to Pectinesterase	-
Os01g0150800	-	1	2742507	2747439	+	1264	protein_coding	Protein-tyrosine phosphatase-like, PTPLA domain containing protein	-
Os01g0137550	-	1	2015899	2018829	-	707	protein_coding	Similar to H0215A08.3 protein	-
Os02g0463500	SERINE CARBOXYPEPTIDASE 7	2	15549318	15558300	-	1377	protein_coding	Peptidase S10, serine carboxypeptidase domain containing protein	Peptidase_S10
Os01g0753150	-	1	31605287	31607374	-	576	protein_coding	Optic atrophy 3-like domain containing protein	-
Os01g0283400	-	1	10136482	10137054	+	573	protein_coding	Conserved hypothetical protein	-
Os01g0890001	-	1	38698163	38702593	-	724	protein_coding	Hypothetical conserved gene	-
Os08g0286500	endosperm-specific gene 119	8	11321679	11323563	+	1885	protein_coding	Hypothetical conserved gene	-
Os10g0438300	-	10	15698291	15700037	-	1320	protein_coding	Conserved hypothetical protein	-
Os10g0391400	TIFY GENE 11E	10	13031180	13032006	-	827	protein_coding	Tify domain containing protein	Zim
Os03g0415500	-	3	17236581	17240956	+	1042	protein_coding	Mitochondrial import inner membrane translocase, subunit Tim17/22 family protein	-
Os07g0582500	-	7	23584701	23586462	-	1620	protein_coding	Similar to Proton myo-inositol cotransporter	Sugar_tr
Os05g0210525	-	5	6853983	6858788	-	540	protein_coding	Hypothetical conserved gene	-
Os03g0853500	BREVIS RADIX-LIKE 4	3	35953560	35955166	+	1041	protein_coding	Similar to Protein Brevis radix-like 4	-
Os09g0548066	F-box protein 502	9	21668665	21669593	+	528	protein_coding	Conserved hypothetical protein	-
Os12g0110475	-	12	566351	567783	-	1433	protein_coding	Conserved hypothetical protein	-
Os11g0533400	-	11	19430389	19431158	-	770	protein_coding	Conserved hypothetical protein	-
Os01g0736100	UDP-dependent glucosyltransferase 706C1	1	30694936	30696704	-	1769	protein_coding	UDP-glucuronosyl/UDP-glucosyltransferase family protein	UDPGT
Os03g0804200	GPI-anchored non-specific lipid transfer protein 10, type G nsLTP 10, type G non-specific lipid transfer protein 10	3	33563702	33566613	+	1074	protein_coding	Bifunctional inhibitor/plant lipid transfer protein/seed storage domain containing protein	-
Os01g0659800	-	1	26862081	26863434	+	1354	protein_coding	C2 calcium-dependent membrane targeting domain containing protein	C2
Os04g0659300	ROOT MEANDER CURLING	4	33641298	33642277	+	980	protein_coding	Receptor-like protein, Root development, Salt stress response, Regulation of iron acquisitio	-
Os01g0787000	class III peroxidase 19	1	33382428	33384487	-	2060	protein_coding	Similar to Peroxidase (EC 1.11.1.7)	-
Os01g0944100	-	1	41495711	41504742	+	4132	protein_coding	Conserved hypothetical protein	-
Os09g0428300	-	9	15564675	15569470	-	2649	protein_coding	Similar to Glutamate receptor	ANF_receptor
Os04g0357700	RAPID ALKALIZATION FACTOR 13	4	17097749	17098154	+	406	protein_coding	Hypothetical conserved gene	-
Os07g0203900	-	7	5582400	5584106	+	1707	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os09g0466300	-	9	17694162	17695486	+	1016	protein_coding	Similar to FIP1	GRAM
Os03g0725200	-	3	29479234	29479879	+	646	protein_coding	Hypothetical protein	-
Os01g0959200	ABSCISIC ACID-STRESS-RIPENING-INDUCIBLE 4 PROTEIN	1	42282832	42283619	+	657	protein_coding	Similar to Ci21A protein	-
Os01g0959100	ABSCISIC ACID-STRESS-RIPENING-INDUCIBLE 3 PROTEIN	1	42281274	42281973	-	569	protein_coding	Similar to Abscisic stress ripening protein 1	-
Os03g0269500	-	3	8968837	8969846	+	1010	protein_coding	Hypothetical protein	-
Os02g0195900	-	2	5355523	5355901	+	379	protein_coding	Conserved hypothetical protein	-
Os02g0624300	Myb transcription factor 4 paralog, OsMyb4 paralog	2	24878777	24879932	-	1038	protein_coding	R2R3-type MYB transcription factor, Negative regulation of cold tolerance, Maintenance of Pi homeostasi	Myb_DNA-binding
Os03g0326100	-	3	11886200	11888887	-	2688	protein_coding	Phospholipid-transporting ATPase 1 (EC 3.6.3.1) (Aminophospholipid flippase 1)	-
Os07g0538000	-	7	21150017	21152324	-	1980	protein_coding	Similar to hydrolase, hydrolyzing O-glycosyl compounds	Glyco_hydro_17
Os12g0460100	-	12	16144947	16146126	+	1180	protein_coding	Protein of unknown function DUF761, plant domain containing protein	-
Os02g0737200	-	2	30775901	30776228	+	328	protein_coding	Conserved hypothetical protein	-
Os04g0597501	-	4	30146665	30148289	+	1476	protein_coding	Similar to OSJNba0093F12.10 protein	-
Os12g0556500	-	12	22648120	22656258	+	2320	protein_coding	Calmodulin binding protein-like family protein	-
Os09g0483500	-	9	18672334	18673103	+	770	protein_coding	EF-Hand type domain containing protein	-
Os01g0822001	-	1	35094186	35094930	-	745	protein_coding	Hypothetical gene	-
Os10g0457301	-	10	16764526	16765174	-	649	protein_coding	Hypothetical gene	-
Os09g0486375	-	9	18756680	18757431	+	613	protein_coding	Conserved hypothetical protein	-
Os04g0386700	-	4	18994509	18995666	+	1072	protein_coding	Similar to OSIGBa0148P16.6 protein	-
Os04g0688500	class III peroxidase 62	4	35215245	35216755	-	1384	protein_coding	Peroxidase (EC 1.11.1.7)	-
Os12g0528100	-	12	20828974	20831442	+	2469	protein_coding	Armadillo-like helical domain containing protein	-
Os10g0548100	-	10	21444347	21445487	-	1141	protein_coding	Similar to DM280 protein	-
Os04g0580800	RING finger protein OsRFPH2-6, RING-H2 protein 6	4	29317364	29318451	-	1088	protein_coding	Zinc finger, RING/FYVE/PHD-type domain containing protein	-
Os03g0432100	Pyruvate orthophosphate dikinase, cytosolic Pyruvate orthophosphate dikinase, cytosolic PPDK	3	18153151	18160127	-	2922	protein_coding	Similar to Pyruvate, phosphate dikinase 2	-
Os03g0648600	-	3	25135397	25136081	+	685	protein_coding	Similar to Zinc finger, C3HC4 type family protein, expressed	-
Os08g0404500	-	8	19325136	19326185	+	1050	protein_coding	C1-like domain containing protein	-
Os07g0640300	-	7	26646515	26647959	-	622	protein_coding	Hypothetical conserved gene	-
Os06g0146600	-	6	2441703	2442549	-	748	protein_coding	Hypothetical protein	-
Os08g0494300	-	8	24397939	24401324	-	1526	protein_coding	Copine domain containing protein	-
Os04g0582700	-	4	29438046	29441912	-	1752	protein_coding	Conserved hypothetical protein	-
Os09g0240350	-	9	3062376	3063000	-	625	protein_coding	Hypothetical gene	-
Os01g0128100	-	1	1562618	1566554	-	3169	protein_coding	Similar to Bifunctional nuclease (Fragment)	-
Os04g0497300	-	4	24875271	24875935	+	566	protein_coding	Similar to Atozi1 (Fragment)	-
Os01g0944900	beta-1, 3-glucanase 2	1	41539758	41540817	-	1060	protein_coding	Similar to Glucan endo-1,3-beta-D-glucosidase	Glyco_hydro_17
Os06g0209700	-	6	5601748	5604982	+	1452	protein_coding	Conserved hypothetical protein	-
Os08g0232700	EXOCYST SUBUNIT EXO70 FAMILY PROTEIN FX4	8	8061317	8063491	+	2175	protein_coding	Exo70 exocyst complex subunit family protein	Exo70
Os01g0694500	-	1	28708990	28710370	-	1381	protein_coding	Hypothetical protein	-
Os08g0387050	-	8	18277581	18280448	-	2868	protein_coding	Conserved hypothetical protein	-
Os02g0605900	CHITINASE 6	2	23743045	23744109	-	976	protein_coding	Similar to Chitinase (EC 3.2.1.14) A	-
Os11g0145200	-	11	2067852	2069428	-	1577	protein_coding	UDP-glucuronosyl/UDP-glucosyltransferase family protein	UDPGT
Os01g0747600	-	1	31286703	31288034	-	1332	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os01g0774400	F-box protein 43	1	32746028	32746482	+	455	protein_coding	Hypothetical conserved gene	-
Os03g0243700	-	3	7601448	7603037	+	1437	protein_coding	Similar to Glycosyl hydrolase family 10 protein, expressed	-
Os06g0718100	ALPHA-EXPANSIN 29	6	30520195	30521345	+	1066	protein_coding	Similar to Alpha-expansin precursor	-
Os01g0198900	-	1	5373630	5374681	+	1052	protein_coding	Polyketide cyclase/dehydrase domain containing protein	-
Os02g0202950	-	2	5760034	5760495	-	462	protein_coding	Similar to OSIGBa0125M19.6 protein	-
