gene_id	gene_name	gene_chr	gene_start	gene_end	gene_strand	gene_length	gene_biotype	gene_description	tf_family
Os01g0642600	-	1	25825625	25826696	-	1072	protein_coding	Protein of unknown function DUF617, plant family protein	-
Os12g0601000	Os_F0685	12	25297910	25302130	+	1839	protein_coding	Similar to Leucine Rich Repeat family protein, expressed	-
Os10g0503600	TETRASPANIN 14	10	19230267	19233195	-	1167	protein_coding	Tetraspanin domain containing protein	Tetraspannin
Os03g0817500	trichome birefringence-like 3	3	34289859	34292782	-	1618	protein_coding	Protein of unknown function DUF231, plant domain containing protein	-
Os03g0234900	class III peroxidase 39	3	7124925	7127129	-	1202	protein_coding	Similar to Peroxidase (EC 1.11.1.7)	-
Os03g0162200	-	3	3371375	3372344	+	813	protein_coding	Similar to Histone H2A	Histone
Os01g0898500	endosperm-specific gene 20, Patatin-related phospholipase A II alpha, patatin-like protein 2, patatin-like protein	1	39066177	39068629	+	1568	protein_coding	Similar to Patatin (Fragment)	-
Os05g0521400	-	5	25935429	25938894	+	2635	protein_coding	Conserved hypothetical protein	-
Os04g0576900	LRR-RLK protein XIAO	4	29084153	29086526	+	2374	protein_coding	Protein kinase, core domain containing protein	Pkinase
Os11g0554200	-	11	20617095	20618386	-	1292	protein_coding	Conserved hypothetical protein	-
Os04g0140400	-	4	2752711	2752971	-	261	protein_coding	Conserved hypothetical protein	-
Os04g0433800	RecQ like protein 4, Mediator 34_1	4	21547173	21558299	-	3967	protein_coding	Similar to RECQ4A; ATP binding / ATP-dependent helicase/ helicase/ nucleic acid binding	DEAD
Os02g0198400	-	2	5511434	5517919	-	3261	protein_coding	Similar to predicted protein	-
ENSRNA049467714	snoR134	7	2030129	2030278	-	150	snoRNA	small nucleolar RNA snoR134	-
Os02g0178700	basic helix-loop-helix protein 157	2	4350872	4351973	+	978	protein_coding	Helix-loop-helix DNA-binding domain containing protein	-
Os07g0406800	-	7	12574580	12579665	-	2151	protein_coding	DNA primase, large subunit, eukaryotic domain containing protein	-
Os02g0701300	GRAIN SIZE 2	2	28863274	28866997	-	1523	protein_coding	Growth-regulating factor, Regulation of grain shape and panicle length, Negative regulation of seed shatterin	-
Os04g0383700	RAPID ALKALIZATION FACTOR 16	4	18823823	18824451	+	629	protein_coding	Conserved hypothetical protein	-
Os09g0501200	rpL32_9.1	9	19398925	19401028	+	744	protein_coding	Similar to Ribosomal L32	-
Os10g0503100	OsPLIM2c	10	19198745	19200729	-	1267	protein_coding	Similar to Transcription factor L2	LIM
Os01g0817800	-	1	34808259	34812170	-	1747	protein_coding	WD40 repeat-like domain containing protein	-
Os02g0135300	protein kinase Wee1	2	1860177	1864482	-	1805	protein_coding	Similar to Wee1-like protein kinase	Pkinase
Os01g0375500	-	1	15503196	15511423	+	864	protein_coding	Similar to Shikimate biosynthesis protein aroDE	-
Os02g0750701	-	2	31538262	31539034	+	773	protein_coding	Hypothetical conserved gene	-
Os04g0223300	ASCORBATE PEROXIDASE 3	4	8239288	8241854	-	1060	protein_coding	Similar to Peroxisome type ascorbate peroxidase	-
Os11g0221000	IAA27	11	6335893	6342309	+	2984	protein_coding	Aux/IAA_ARF_dimerisation domain containing protein	-
Os03g0247200	Thionin 29	3	7788798	7789593	+	796	protein_coding	Conserved hypothetical protein	-
Os03g0736500	Syntaxin-related protein KNOLLE, OsKNOLLE	3	30192888	30194132	+	1245	protein_coding	Syntaxin-related protein KNOLLE (Syntaxin 111) (AtSYP111)	SNARE
Os08g0337001	-	8	15094723	15098372	+	999	protein_coding	Hypothetical conserved gene	-
Os06g0692050	-	6	28864997	28865815	+	636	protein_coding	Conserved hypothetical protein	-
Os03g0128300	-	3	1608031	1609003	-	893	protein_coding	Conserved hypothetical protein	-
Os02g0754400	-	2	31724532	31725002	-	471	protein_coding	Hypothetical conserved gene	-
Os01g0907600	senescence associated gene 12-1	1	39501378	39502910	+	1533	protein_coding	Cysteine protease, Negative regulator of cell deat	Peptidase_C1
Os01g0957100	-	1	42184508	42187651	+	3030	protein_coding	Protein kinase, core domain containing protein	Pkinase
Os08g0447900	-	8	21869307	21873106	+	1737	protein_coding	Similar to Adenylyl cyclase associated protein	-
Os06g0159450	H3 histone H3R-11	6	3040365	3041231	-	867	protein_coding	Similar to Histone H3	Histone
Os02g0675700	-	2	27531016	27534623	-	2288	protein_coding	Protein of unknown function DUF248, methyltransferase putative family protein	-
Os06g0634000	-	6	25708677	25710709	+	805	protein_coding	Conserved hypothetical protein	-
Os07g0448400	PLASMA MEMBRANE INTRINSIC PROTEIN 2;5	7	15376916	15378289	+	618	protein_coding	Similar to Aquaporin PIP2-5	-
Os01g0734501	-	1	30646787	30647149	+	363	protein_coding	Conserved hypothetical protein	-
Os10g0361000	-	10	11110251	11110999	+	749	protein_coding	Lipoxygenase, LH2 domain containing protein	-
Os12g0194600	b-ZIP TRANSCRIPTION FACTOR 85	12	4848847	4859750	+	2340	protein_coding	Similar to DNA binding protein	-
Os02g0165500	-	2	3540933	3542667	+	1735	protein_coding	Conserved hypothetical protein	-
Os01g0941800	-	1	41384339	41386372	-	1878	protein_coding	Metallophosphoesterase domain containing protein	Metallophos
Os12g0560700	MINI-CHROMOSOME MAINTENANCE PROTEIN 7	12	22954078	22959404	-	2670	protein_coding	Similar to PROLIFERA protein	MCM
Os06g0263801	-	6	8704847	8706785	-	1840	protein_coding	Hypothetical gene	CCT
Os10g0438500	F-box protein 554	10	15730621	15733992	+	1395	protein_coding	Cyclin-like F-box domain containing protein	-
ENSRNA049470317	snoZ223	6	28266551	28266642	+	92	snoRNA	Small nucleolar RNA Z223	-
Os11g0421800	-	11	13200164	13202462	-	1154	protein_coding	Conserved hypothetical protein	-
Os04g0410250	-	4	20261677	20263159	-	279	protein_coding	Conserved hypothetical protein	-
Os01g0930400	HIGH-AFFINITY POTASSIUM(K+) TRANSPORTER 5	1	40825678	40830191	+	2683	protein_coding	Potassium transporter, High-affinity K acquisition, Root-to-shoot K transport, K-regulated salt toleranc	K_trans
Os03g0399400	F-box protein 150	3	16171366	16172869	-	1504	protein_coding	Cyclin-like F-box domain containing protein	F-box
ENSRNA049473866	snoZ266	3	7102940	7103027	-	88	snoRNA	Small nucleolar RNA Z266	-
Os11g0454200	RESPONSIVE TO ABA GENE 16B	11	15336192	15337158	-	872	protein_coding	Dehydri	-
Os02g0765400	alpha-amylase 10-C	2	32243175	32245008	+	1554	protein_coding	Similar to Alpha-amylase	-
Os06g0657500	PLETHORA 2	6	27025485	27029339	+	2739	protein_coding	Hypothetical conserved gene	-
Os04g0132500	RECEPTOR-LIKE CYTOPLASMIC KINASE 127	4	2034480	2038824	+	4119	protein_coding	Protein kinase, core domain containing protein	Pkinase
Os06g0127800	DWARF AND LOW-TILLERING	6	1465500	1468583	-	3084	protein_coding	GAI-RGA-SCR (GRAS) family protein, Brassinosteroid signalin	GRAS
Os07g0668100	-	7	28210626	28213920	-	2389	protein_coding	Conserved hypothetical protein	-
Os06g0729400	-	6	31082752	31083640	+	709	protein_coding	Similar to Gibberellin-regulated protein 2 precursor	-
Os05g0207700	-	5	6666500	6671949	-	2168	protein_coding	Similar to Serine/threonine-protein kinase PBS1 (EC 2.7.1.37) (AvrPphB susceptible protein 1)	Pkinase_Tyr
Os07g0635700	-	7	26394225	26396629	+	1599	protein_coding	Cytochrome P450 family protein	p450
Os01g0144300	-	1	2388605	2390483	-	1430	protein_coding	Conserved hypothetical protein	-
Os02g0652550	-	2	26308559	26316112	-	1079	protein_coding	Similar to predicted protein	Motile_Sperm
Os11g0169400	-	11	3357459	3359728	+	1396	protein_coding	Similar to Zinc finger, C2H2 type family protein, expressed	-
Os08g0506400	RECEPTOR-LIKE CYTOPLASMIC KINASE 257	8	25060794	25063403	+	2527	protein_coding	Serine/threonine protein kinase domain containing protein	Pkinase
Os10g0498900	-	10	19033909	19036321	-	1359	protein_coding	Similar to Microtubule-associated protein EB1-like protein	CH
Os02g0699466	-	2	28770828	28771373	+	546	protein_coding	Conserved hypothetical protein	-
Os09g0476800	FASCICLIN-LIKE ARABINOGALACTAN PROTEIN 10	9	18257644	18258698	+	1055	protein_coding	FAS1 domain domain containing protein	-
Os12g0249900	RECEPTOR-LIKE CYTOPLASMIC KINASE 366	12	8407899	8417651	-	2438	protein_coding	Protein kinase, core domain containing protein	Pkinase
Os10g0524700	-	10	20394795	20399286	-	1756	protein_coding	Cytochrome P450 family protein	p450
Os01g0706100	-	1	29285414	29288695	+	2036	protein_coding	Conserved hypothetical protein	-
Os03g0645000	BETA-EXPANSIN 12	3	24894987	24898072	+	1237	protein_coding	Similar to Expansin-B12	-
Os08g0128000	-	8	1600851	1604896	+	2039	protein_coding	Galactose oxidase/kelch, beta-propeller domain containing protein	-
Os11g0171700	-	11	3506842	3512780	-	3783	protein_coding	Forkhead-associated domain containing protein	FHA
Os11g0241000	-	11	7543920	7544969	+	588	protein_coding	Conserved hypothetical protein	-
Os12g0270900	-	12	9821581	9823929	-	1906	protein_coding	Sulfotransferase family protein	Sulfotransfer_1
Os05g0116350	-	5	887654	889381	-	1022	protein_coding	Hypothetical conserved gene	-
Os05g0412800	TAU GLUTATHIONE S-TRANSFERASE 16	5	20192522	20193783	-	1192	protein_coding	Similar to Glutathione S-transferase GST 41 (EC 2.5.1.18)	GST_N
Os11g0122150	-	11	970145	971857	-	306	protein_coding	Similar to serine/threonine-protein kinase NAK	-
Os06g0649800	Sdt97	6	26569417	26572458	-	1858	protein_coding	Similar to DNA-3-methyladenine glycosylase I	-
Os06g0188600	Glutamate receptor homolog 4.2	6	4472352	4476661	-	2711	protein_coding	Hypothetical conserved gene	Lig_chan
Os05g0319700	-	5	14840519	14844047	+	1838	protein_coding	Similar to Protein kinase-like protein (Fragment)	Pkinase_Tyr
Os01g0788700	EARLY NODULIN LIKE PROTEIN 5	1	33468639	33470174	+	814	protein_coding	Cupredoxin domain containing protein	Cu_bind_like
Os06g0701900	SMALL AUXIN-UP RNA 27	6	29577788	29578513	+	726	protein_coding	Similar to small auxin up RNA1	Auxin_inducible
Os08g0471800	REMORIN 5.2	8	23213213	23217399	+	2200	protein_coding	Remorin, C-terminal region domain containing protein	-
Os02g0606400	-	2	23766606	23767446	+	841	protein_coding	Hypothetical protein	-
Os04g0504200	-	4	25174782	25175746	-	875	protein_coding	Conserved hypothetical protein	-
Os08g0421800	-	8	20186987	20192334	-	2652	protein_coding	Similar to Mitogen-activated protein kinase kinase kinase 1 (EC 2.7.1.-) (Arabidospsis NPK1-related protein kinase 1). Splice isoform 1S	Pkinase
Os04g0386300	-	4	18975772	18976701	+	754	protein_coding	Similar to OSIGBa0148P16.3 protein	-
Os04g0522100	defensin-like 12	4	26120339	26120817	+	364	protein_coding	Similar to OSIGBa0131L05.12 protein	-
Os04g0495500	b-ZIP TRANSCRIPTION FACTOR 36	4	24769684	24771562	-	1879	protein_coding	Similar to OSIGBa0159F11.9 protein	-
Os08g0397800	-	8	18950431	18951201	-	771	protein_coding	Conserved hypothetical protein	-
Os04g0597300	WRKY GENE 37	4	30133144	30136547	+	1534	protein_coding	Similar to WERKY protein (Fragment)	WRKY
Os06g0237000	-	6	7120876	7121491	-	616	protein_coding	Conserved hypothetical protein	-
Os02g0191600	b-ZIP TRANSCRIPTION FACTOR 16	2	5067166	5068036	-	871	protein_coding	Basic-leucine zipper (bZIP) transcription factor domain containing protein	bZIP_1
Os03g0221500	-	3	6369452	6373704	+	2082	protein_coding	Glycoside hydrolase, family 17 protein	Glyco_hydro_17
Os09g0558850	-	9	22207975	22208505	+	531	protein_coding	Similar to ZFP1 (ZINC-FINGER PROTEIN 1); nucleic acid binding / transcription factor/ zinc ion binding	-
Os12g0120000	-	12	947150	950199	-	2500	protein_coding	Protein of unknown function DUF936, plant family protein	-
Os11g0614800	KIP-RELATED PROTEIN 3	11	23866045	23867666	+	1214	protein_coding	Similar to Cyclin-dependent kinase inhibitor 7	-
Os10g0452500	-	10	16500928	16501740	-	813	protein_coding	Similar to Glycine-rich protein precursor	-
Os06g0659800	-	6	27162645	27163147	-	503	protein_coding	Conserved hypothetical protein	-
Os05g0476100	-	5	23416463	23419334	+	2019	protein_coding	Protein of unknown function DUF827, plant family protein	-
Os03g0819400	-	3	34386215	34388174	-	1073	protein_coding	Heavy metal transport/detoxification protein domain containing protein	HMA
Os03g0729500	GROWTH-REGULATING FACTOR 6	3	29823449	29825816	+	1809	protein_coding	Transcription factor, Floral organ developmen	-
Os01g0681200	-	1	28061734	28067159	-	2545	protein_coding	Similar to Acyl-CoA synthetase (EC 6.2.1.3)	AMP-binding
Os06g0194400	-	6	4762004	4764420	+	1040	protein_coding	Transcriptional factor B3 family protein	B3
Os12g0502300	CYCLIN-A2-1	12	19138425	19143392	-	1877	protein_coding	Similar to Cyclin A-like protein (Fragment)	Cyclin_C
Os04g0179200	MOMILACTONE A SYNTHASE	4	5385722	5387215	-	1264	protein_coding	Similar to Stem secoisolariciresinol dehydrogenase (Fragment)	-
Os03g0135100	PHI GLUTATHIONE S-TRANSFERASE 15	3	1948386	1949543	-	951	protein_coding	Glutathione S-transferase GSTF15	GST_C
Os01g0205900	class III peroxidase 2	1	5789333	5790753	+	1276	protein_coding	Similar to Class III peroxidase GvPx2b (Fragment)	-
Os04g0552000	EXPB15	4	27645701	27647185	+	795	protein_coding	Barwin-related endoglucanase domain containing protein	-
Os11g0119900	-	11	883158	885904	+	1296	protein_coding	Conserved hypothetical protein	-
Os03g0607600	CYCLIN-A3-1	3	22844926	22847390	+	1872	protein_coding	Similar to Cyclin-A3-1	Cyclin_C
Os12g0115500	non-specific lipid transfer protein 1.20, lipid transfer protein 1.20, type 1 non-specific lipid transfer protein 20	12	760947	762381	+	722	protein_coding	Similar to nonspecific lipid-transfer protein 3	-
Os07g0109400	-	7	515866	521916	+	3882	protein_coding	Conserved hypothetical protein	-
Os05g0438700	-	5	21499449	21500179	-	731	protein_coding	Similar to Histone H3	Histone
Os12g0563600	-	12	23115491	23116535	+	1045	protein_coding	Protein of unknown function DUF538 family protein	-
ENSRNA049471527	snoR101	1	28888769	28888831	+	63	snoRNA	Small nucleolar RNA snoR101	-
Os02g0790600	-	2	33579498	33581249	-	1752	protein_coding	Similar to RING-H2 finger protein ATL1R (RING-H2 finger protein ATL8)	-
Os03g0171700	INCREASED LEAF INCLINATION 3	3	3845564	3846658	+	806	protein_coding	Basic helix-loop-helix dimerisation region bHLH domain containing protein	-
Os04g0496300	-	4	24830462	24831375	-	914	protein_coding	Similar to H0306B06.4 protein	-
Os01g0544450	MINI-CHROMOSOME MAINTENANCE PROTEIN 4	1	20192025	20196937	+	2811	protein_coding	Similar to DNA replication licensing factor mcm4	MCM
Os11g0678200	-	11	27408007	27409934	+	784	protein_coding	Conserved hypothetical protein	-
Os08g0369800	carotenoid cleavage dioxygenase 8d	8	17228974	17235520	-	2105	protein_coding	Hypothetical conserved gene	RPE65
Os10g0159700	cold-induced anther protein	10	3785717	3787397	-	943	protein_coding	Heat shock protein Hsp20 domain containing protein	-
Os02g0818500	-	2	35113637	35118769	-	3328	protein_coding	Non-protein coding transcript	-
Os02g0234700	-	2	7627395	7628246	-	723	protein_coding	Conserved hypothetical protein	-
Os12g0125300	-	12	1212877	1216296	-	2357	protein_coding	Mitotic checkpoint serine/threonine protein kinase, Bub1 domain containing protein	-
Os05g0390550	-	5	18941226	18942889	+	1664	protein_coding	Conserved hypothetical protein	-
Os02g0479300	-	2	16465980	16468490	-	2511	protein_coding	Similar to RS21-C6 protein	-
Os11g0112400	class III peroxidase 130	11	583140	585568	+	1209	protein_coding	Peroxidase (EC 1.11.1.7)	-
Os02g0699700	-	2	28777426	28784586	-	4868	protein_coding	Similar to DNA topoisomerase II	DNA_gyraseB
Os12g0111700	-	12	610219	612177	+	723	protein_coding	Conserved hypothetical protein	-
Os04g0555000	hairy meristem 3	4	27764668	27767324	+	2657	protein_coding	GRAS (GAI-RGA-SCR) plant-specific transcription factor, Maintenance of shoot apical meristem indeterminacy, Regulation of vegetative to reproductive phase chang	GRAS
Os06g0217300	MADS BOX GENE 55	6	5952599	5963309	-	1217	protein_coding	Similar to Transcription factor MADS55	SRF-TF
Os01g0839900	-	1	36029895	36030895	-	1001	protein_coding	Thaumatin, pathogenesis-related family protein	Thaumatin
Os06g0695900	-	6	29078436	29080258	-	1823	protein_coding	Zinc finger, RING-type domain containing protein	-
Os02g0704966	-	2	29088540	29093146	-	2834	protein_coding	Hypothetical conserved gene	-
Os01g0242200	indeterminate domain 8	1	7847490	7849833	+	1783	protein_coding	Zinc finger, C2H2-type domain containing protein	-
Os02g0805250	basic helix-loop-helix protein 107	2	34354591	34356364	-	843	protein_coding	Basic helix-loop-helix transcription factor, Regulation of grain siz	HLH
Os02g0594700	-	2	23046483	23047393	+	911	protein_coding	Similar to Non-phototropic hypocotyl 3	-
Os08g0532800	GPI-anchored non-specific lipid transfer protein 22, type G nsLTP 22, type G non-specific lipid transfer protein 22	8	26554159	26557021	-	986	protein_coding	Plant lipid transfer protein/seed storage/trypsin-alpha amylase inhibitor domain containing protein	-
Os12g0485600	lysine-histidine-like transporter 4A, lysine and histidine transporter 6	12	17979213	17983355	-	2031	protein_coding	Amino acid transporter, transmembrane domain containing protein	Aa_trans
Os09g0421166	-	9	15208714	15211873	-	639	protein_coding	Hypothetical conserved gene	-
Os01g0896400	-	1	38959429	38960235	-	807	protein_coding	Similar to JHL23J11.5 protein	-
Os09g0266950	-	9	5022743	5024613	+	1021	protein_coding	Hypothetical protein	-
Os05g0135000	class III peroxidase 68	5	2050494	2052107	+	1275	protein_coding	Haem peroxidase family protein	-
Os12g0555600	NARROW LEAF AND DWARF 1	12	22602934	22607307	-	4122	protein_coding	Cellulose synthase-like protein, Cell wall biosynthesi	-
Os09g0532800	-	9	20905466	20908479	+	2827	protein_coding	Similar to peptidase S8 and S53, subtilisin, kexin, sedolisin	-
Os12g0238000	O. sativa R1R2R3 MYB-1	12	7612479	7620079	-	3204	protein_coding	SANT domain, DNA binding domain containing protein	Myb_DNA-binding
Os01g0904400	structural maintenance of chromosomes protein 2	1	39365920	39374228	-	4093	protein_coding	Similar to Chromosome assembly protein homolog	SMC_N
Os06g0645500	-	6	26346136	26347098	-	963	protein_coding	Sterile alpha motif homology domain containing protein	-
Os05g0459400	KIN10C	5	22574145	22577678	+	2166	protein_coding	Kinesin, motor region domain containing protein	Kinesin
Os04g0689000	class III peroxidase 64	4	35245424	35246736	-	1239	protein_coding	Similar to Peroxidase (EC 1.11.1.7)	-
Os10g0344900	-	10	10293210	10295890	+	1758	protein_coding	Multi antimicrobial extrusion protein MatE family protein	MatE
Os04g0559400	-	4	28026561	28030509	-	1808	protein_coding	Similar to Branched-chain-amino-acid aminotransferase 5, chloroplast precursor (EC 2.6.1.42) (Atbcat-5)	-
Os10g0543800	PHLOEM PROTEIN 31	10	21231593	21233093	-	1221	protein_coding	Similar to Glutathione S-transferase GST 11 (EC 2.5.1.18)	GST_C
Os04g0261400	-	4	10624933	10627828	+	2896	protein_coding	Cytochrome c region domain containing protein	-
Os01g0512700	-	1	18073579	18074311	+	733	protein_coding	Zinc finger, C2H2 domain containing protein	-
Os02g0640600	-	2	25727478	25730345	+	1119	protein_coding	Short-chain dehydrogenase/reductase SDR domain containing protein	adh_short
Os01g0971400	-	1	42855657	42857462	+	1442	protein_coding	Similar to Cysteine proteinase	Peptidase_C1
Os08g0434632	CELLULOSE SYNTHASE LIKE A11	8	21083276	21086649	+	2633	protein_coding	Conserved hypothetical protein	Glycos_transf_2
Os03g0770900	-	3	31942581	31945141	-	1857	protein_coding	Conserved hypothetical protein	-
Os02g0205200	-	2	5912613	5914192	-	1499	protein_coding	Similar to Unidentified precursor	-
Os12g0104400	-	12	226239	230184	-	1809	protein_coding	Fatty acid desaturase, type 1 domain containing protein	-
Os12g0410050	-	12	12449549	12450779	-	722	protein_coding	Hypothetical conserved gene	-
Os01g0176500	-	1	3939133	3942405	-	2807	protein_coding	Conserved hypothetical protein	-
Os02g0809300	CLV3/ESR-related 205, CLAVATA3/ENDOSPERM SURROUNDING REGION (ESR)-related (CLE) protein 205	2	34584239	34585223	-	985	protein_coding	Conserved hypothetical protein	-
Os11g0175700	PROLIFERATING CELL FACTOR 3	11	3758793	3760416	-	1624	protein_coding	Similar to Transcription factor PCF3	TCP
Os04g0681400	-	4	34780497	34785123	-	2519	protein_coding	Protein of unknown function DUF580 family protein	-
Os07g0180800	-	7	4254293	4258677	-	1236	protein_coding	RNA recognition motif domain domain containing protein	RRM_1
Os11g0569500	-	11	21250919	21254683	-	3554	protein_coding	Similar to Receptor kinase-like protein	Pkinase
Os05g0371600	RECEPTOR-LIKE CYTOPLASMIC KINASE 184	5	17885559	17888744	-	1544	protein_coding	Similar to BRASSINOSTEROID INSENSITIVE 1-associated receptor kinase 1	Pkinase_Tyr
Os06g0506150	-	6	18002577	18008223	+	4276	protein_coding	Conserved hypothetical protein	-
Os09g0459200	SHORT GRAIN 1	9	17350940	17352413	+	1139	protein_coding	Unknown product, Brassinosteroid signaling, Control of organ lengt	-
Os09g0556800	-	9	22134863	22137040	-	1764	protein_coding	Conserved hypothetical protein	-
Os04g0551600	-	4	27627478	27628262	-	635	protein_coding	Zinc finger, FYVE/PHD-type domain containing protein	-
Os06g0604000	ETHYLENE RESPONSE FACTOR 1	6	23898257	23899819	-	1331	protein_coding	Similar to Ethylene response factor 1	AP2
Os09g0454300	F-box protein 491	9	17071783	17074061	+	1613	protein_coding	Cyclin-like F-box domain containing protein	-
Os01g0169000	-	1	3520944	3521309	+	366	protein_coding	Hypothetical protein	-
Os04g0376700	-	4	18414082	18417621	-	927	protein_coding	Similar to ER lumen protein retaining receptor (HDEL receptor) (PGP169-12)	ER_lumen_recept
Os02g0183000	-	2	4639932	4641686	-	1063	protein_coding	Protein of unknown function DUF597 domain containing protein	-
Os11g0497350	-	11	17694769	17696076	+	1308	protein_coding	Conserved hypothetical protein	-
Os06g0146100	PYRICULARIA ORYZAE RESISTANCE 9	6	2410176	2418566	+	4323	protein_coding	NB-ARC domain containing protein	NB-ARC
Os08g0558400	-	8	27942709	27948818	-	3708	protein_coding	Similar to Kinesin heavy chain (Fragment)	-
Os05g0406800	-	5	19828480	19830856	+	2377	protein_coding	Leucine-rich repeat, N-terminal domain containing protein	-
Os04g0386900	-	4	18997866	18998714	-	730	protein_coding	Transcriptional factor B3 family protein	B3
Os05g0531200	-	5	26371480	26372835	+	1054	protein_coding	Pollen Ole e 1 allergen and extensin domain containing protein	-
Os02g0831500	SUCROSE SYNTHASE 6	2	35754946	35761216	+	3408	protein_coding	Similar to Sucrose synthase	Glycos_transf_1
Os01g0854400	-	1	36808170	36808790	+	621	protein_coding	Conserved hypothetical protein	-
Os05g0507000	-	5	25044642	25045473	+	832	protein_coding	Similar to JHL23J11.5 protein	-
Os04g0597866	-	4	30167235	30171820	-	2773	protein_coding	Hypothetical gene	-
Os06g0569500	ENT-KAURENE OXIDASE 4	6	22020872	22028146	-	1813	protein_coding	Ent-kaurene oxidase, Diterpenoid phytoalexin biosynthesi	p450
Os03g0651950	-	3	25326669	25328681	+	2013	protein_coding	Hypothetical protein	C2
Os04g0447900	OVATE family protein 24, ovate family protein 15, OVATE-domain containing protein 15	4	22332663	22333423	-	761	protein_coding	Domain of unknown function DUF623 domain containing protein	-
Os01g0931200	-	1	40862786	40864367	-	1392	protein_coding	Armadillo-type fold domain containing protein	-
Os08g0118100	-	8	1015367	1017012	-	1344	protein_coding	Similar to F5O11.14 (ACR8)	-
