gene_id	gene_name	gene_chr	gene_start	gene_end	gene_strand	gene_length	gene_biotype	gene_description	tf_family
Os06g0704100	-	6	29733805	29737188	+	2139	protein_coding	Protein of unknown function DUF547 domain containing protein	-
Os09g0466100	D-TYPE CYCLIN 4;1	9	17680931	17683507	+	1668	protein_coding	Cyclin, A/B/D/E domain containing protein	-
Os02g0666500	-	2	27063117	27065233	-	2117	protein_coding	Similar to Cytochrome P450	p450
Os04g0472500	-	4	23626693	23629799	+	2677	protein_coding	Serine/threonine protein kinase-related domain containing protein	Pkinase_Tyr
Os03g0807700	-	3	33765712	33767700	+	1422	protein_coding	Protein of unknown function DUF642 domain containing protein	-
Os10g0357850	-	10	10937733	10939891	-	2159	protein_coding	Hypothetical gene	-
Os09g0407300	-	9	14368067	14373628	-	2474	protein_coding	Domain of unknown function SprT-like domain containing protein	-
Os07g0123100	-	7	1194474	1195091	+	618	protein_coding	Conserved hypothetical protein	-
Os05g0426800	-	5	20932275	20934024	+	824	protein_coding	Hypothetical conserved gene	-
Os01g0687800	-	1	28376585	28379713	-	1806	protein_coding	FAD linked oxidase, N-terminal domain containing protein	FAD_binding_4
Os01g0886350	-	1	38515103	38516802	-	1700	protein_coding	Conserved hypothetical protein	-
Os08g0508100	-	8	25156907	25159842	-	2145	protein_coding	Conserved hypothetical protein	-
Os07g0162500	-	7	3342219	3343596	-	1378	protein_coding	Alpha/beta hydrolase fold-3 domain containing protein	Abhydrolase_3
Os03g0215900	pentatricopeptide repeat protein 676	3	6089465	6091635	-	2171	protein_coding	Plastid-localized pentatricopeptide repeat (PPR) protein, Plant growth and pollen developmen	-
Os06g0165900	-	6	3316737	3317378	+	642	protein_coding	Conserved hypothetical protein	-
Os10g0190800	-	10	6287535	6291740	+	2921	protein_coding	Similar to predicted protein	-
Os08g0551225	-	8	27634971	27639542	-	3134	protein_coding	Hypothetical gene	-
Os11g0300700	RECEPTOR-LIKE CYTOPLASMIC KINASE 325	11	11223123	11224019	+	897	protein_coding	Similar to Protein kinase domain	Pkinase
Os03g0162200	-	3	3371375	3372344	+	813	protein_coding	Similar to Histone H2A	Histone
Os10g0492400	-	10	18697375	18700436	+	2555	protein_coding	Similar to Protein kinase domain containing protein, expressed	Pkinase
Os04g0576900	LRR-RLK protein XIAO	4	29084153	29086526	+	2374	protein_coding	Protein kinase, core domain containing protein	Pkinase
Os04g0140400	-	4	2752711	2752971	-	261	protein_coding	Conserved hypothetical protein	-
Os10g0491450	-	10	18657752	18658090	-	339	protein_coding	Conserved hypothetical protein	-
Os03g0850900	UCLACYANIN-LIKE PROTEIN 12	3	35820760	35821517	+	758	protein_coding	Similar to Chemocyanin precursor (Basic blue protein) (Plantacyanin)	Cu_bind_like
Os04g0433800	RecQ like protein 4, Mediator 34_1	4	21547173	21558299	-	3967	protein_coding	Similar to RECQ4A; ATP binding / ATP-dependent helicase/ helicase/ nucleic acid binding	DEAD
Os07g0406800	-	7	12574580	12579665	-	2151	protein_coding	DNA primase, large subunit, eukaryotic domain containing protein	-
Os04g0419550	-	4	20734444	20735342	+	899	protein_coding	Zinc finger, RING-type domain containing protein	-
Os04g0383700	RAPID ALKALIZATION FACTOR 16	4	18823823	18824451	+	629	protein_coding	Conserved hypothetical protein	-
Os12g0577600	-	12	23879858	23884977	+	2741	protein_coding	Protein of unknown function DUF1336 domain containing protein	-
Os12g0571600	RAPID ALKALIZATION FACTOR 41	12	23530356	23531011	+	656	protein_coding	Hypothetical protein	-
Os05g0568600	-	5	28307089	28308038	+	950	protein_coding	Protein of unknown function DUF1645 family protein	-
Os03g0846900	-	3	35606676	35607866	-	1029	protein_coding	Conserved hypothetical protein	-
Os11g0249700	-	11	8091204	8092134	+	848	protein_coding	Hypothetical protein	-
Os02g0135300	protein kinase Wee1	2	1860177	1864482	-	1805	protein_coding	Similar to Wee1-like protein kinase	Pkinase
Os03g0858600	-	3	36239056	36240813	-	1758	protein_coding	Protein of unknown function DUF668 family protein	-
Os05g0497200	ETHYLENE RESPONSE FACTOR 130	5	24427953	24428867	-	915	protein_coding	AP2/ERF (APETALA2/ethylene-responsive factor) protein, Regulation of spikelet meristem determinancy and floral organ identit	AP2
Os03g0736500	Syntaxin-related protein KNOLLE, OsKNOLLE	3	30192888	30194132	+	1245	protein_coding	Syntaxin-related protein KNOLLE (Syntaxin 111) (AtSYP111)	SNARE
Os08g0180950	-	8	4718736	4718969	-	234	protein_coding	Hypothetical conserved gene	-
Os12g0456100	-	12	15842439	15845828	+	3294	protein_coding	Hypothetical conserved gene	-
Os01g0111700	-	1	620572	621516	-	945	protein_coding	Conserved hypothetical protein	-
Os11g0114900	non-specific lipid transfer protein 1.8, lipid transfer protein 1.8, type 1 non-specific lipid transfer protein 8, Phospholipid transfer protein 9C2	11	680034	680884	+	745	protein_coding	Similar to Nonspecific lipid-transfer protein (LTP) (Fragment)	-
Os09g0111100	CYCLIN-D3-1	9	969784	971670	-	1713	protein_coding	Cyclin D domain containing protein	-
Os03g0128300	-	3	1608031	1609003	-	893	protein_coding	Conserved hypothetical protein	-
Os02g0754400	-	2	31724532	31725002	-	471	protein_coding	Hypothetical conserved gene	-
Os01g0957100	-	1	42184508	42187651	+	3030	protein_coding	Protein kinase, core domain containing protein	Pkinase
Os07g0666900	NA+/H+ ANTIPORTER	7	28164424	28169307	+	2354	protein_coding	Vacuolar Na+/H+ antiporter, Salt toleranc	Na_H_Exchanger
Os10g0574500	-	10	22819400	22822941	-	1878	protein_coding	DNA polymerase III, clamp loader complex, gamma/delta/delta subunit, C-terminal domain containing protein	-
Os03g0314500	-	3	11266821	11270098	+	2494	protein_coding	WD40-like Beta Propeller domain containing protein	-
Os10g0150800	-	10	3031619	3032661	+	928	protein_coding	Protein of unknown function DUF1210 family protein	-
Os12g0194600	b-ZIP TRANSCRIPTION FACTOR 85	12	4848847	4859750	+	2340	protein_coding	Similar to DNA binding protein	-
Os02g0556400	-	2	21039695	21042737	-	1783	protein_coding	tRNA guanosine-2'-O-methyltransferase, TRM11 domain containing protein	-
Os02g0165500	-	2	3540933	3542667	+	1735	protein_coding	Conserved hypothetical protein	-
BAC19890	cob	Mt	303848	305041	-	1194	protein_coding	-	-
Os03g0558700	-	3	19925378	19926319	-	942	protein_coding	Conserved hypothetical protein	-
Os08g0299300	-	8	12256992	12258654	-	787	protein_coding	Conserved hypothetical protein	-
Os11g0621200	-	11	24218226	24218772	+	541	protein_coding	Similar to OSIGBa0117N13.1 protein	-
Os12g0560700	MINI-CHROMOSOME MAINTENANCE PROTEIN 7	12	22954078	22959404	-	2670	protein_coding	Similar to PROLIFERA protein	MCM
Os10g0413400	-	10	14423961	14428117	+	1995	protein_coding	Similar to Glycerol-3-phosphate acyltransferase 6 (EC 2.3.1.15) (AtGPAT6)	-
Os08g0560300	-	8	28059345	28061198	-	1538	protein_coding	Protein of unknown function DUF597 family protein	-
Os10g0181200	-	10	5577475	5586604	-	5414	protein_coding	Similar to binding protein	PPR
Os06g0176300	-	6	3846106	3848325	+	1578	protein_coding	2OG-Fe(II) oxygenase domain containing protein	2OG-FeII_Oxy
Os03g0663750	-	3	26070770	26072916	+	1732	protein_coding	Hypothetical protein	-
Os02g0155900	-	2	3065811	3072625	-	1845	protein_coding	Leucine-rich repeat domain containing protein	-
Os05g0374200	CYTOKININ  OXIDASE/DEHYDROGENASE 9	5	18032481	18035180	+	1836	protein_coding	Similar to Cytokinin dehydrogenase 2	FAD_binding_4
Os03g0227700	DWARF4	3	6737549	6744486	+	1930	protein_coding	Cytochrome P450 90B2, Brassinosteroid C-22 hydroxylase, Brassinosteroids biosynthesi	p450
Os05g0207700	-	5	6666500	6671949	-	2168	protein_coding	Similar to Serine/threonine-protein kinase PBS1 (EC 2.7.1.37) (AvrPphB susceptible protein 1)	Pkinase_Tyr
Os11g0463700	-	11	15851159	15852070	-	825	protein_coding	Penicillin-binding protein, transpeptidase fold domain containing protein	-
Os05g0588800	-	5	29327061	29334853	+	3924	protein_coding	Similar to Yarrowia lipolytica chromosome D of strain CLIB99 of Yarrowia lipolytica	AAA
Os06g0148200	GDSL ESTERASE/LIPASE PROTEIN 74	6	2515766	2517632	+	1257	protein_coding	Lipase, GDSL domain containing protein	Lipase_GDSL
ENSRNA049472195	snoZ118	2	782626	782733	-	108	snoRNA	Small nucleolar RNA Z118/Z121/Z120	-
Os03g0185700	-	3	4492084	4494048	-	1965	protein_coding	Transferase family protein	-
Os04g0527000	-	4	26347311	26348499	-	1071	protein_coding	GRAM domain containing protein	GRAM
Os10g0394200	Subtilisin 60, SUBTILISIN 60	10	13161347	13163933	+	1726	protein_coding	Similar to subtilase family protein	Peptidase_S8
Os01g0731201	-	1	30516127	30517387	-	1261	protein_coding	Hypothetical gene	-
Os08g0506400	RECEPTOR-LIKE CYTOPLASMIC KINASE 257	8	25060794	25063403	+	2527	protein_coding	Serine/threonine protein kinase domain containing protein	Pkinase
Os02g0132100	-	2	1669461	1671823	-	2121	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os03g0338400	basic helix-loop-helix protein 166	3	12587548	12589765	+	1142	protein_coding	Basic helix-loop-helix dimerisation region bHLH domain containing protein	-
Os03g0401951	-	3	16358834	16359470	+	637	protein_coding	Hypothetical gene	-
Os02g0699466	-	2	28770828	28771373	+	546	protein_coding	Conserved hypothetical protein	-
Os08g0360100	-	8	16582651	16586421	-	2452	protein_coding	RNA-binding, CRM domain domain containing protein	-
Os06g0653000	glossy1 homolog, Glossy1-homologous gene 3	6	26736608	26744116	+	2232	protein_coding	Glossy1(GL1) homolog, Cuticular wax biosynthesis, Drought toleranc	-
Os01g0276900	-	1	9711631	9712419	-	696	protein_coding	Conserved hypothetical protein	-
Os07g0586800	-	7	23851371	23852411	-	1041	protein_coding	Similar to triacylglycerol lipase	-
Os06g0542000	-	6	20362745	20365798	+	1423	protein_coding	Conserved hypothetical protein	-
Os02g0507600	-	2	18120264	18121518	+	1255	protein_coding	Conserved hypothetical protein	-
Os01g0706100	-	1	29285414	29288695	+	2036	protein_coding	Conserved hypothetical protein	-
Os03g0645000	BETA-EXPANSIN 12	3	24894987	24898072	+	1237	protein_coding	Similar to Expansin-B12	-
Os06g0693200	RECEPTOR-LIKE CYTOPLASMIC KINASE 216	6	28941271	28943703	+	1841	protein_coding	Protein kinase, core domain containing protein	Pkinase_Tyr
Os11g0241000	-	11	7543920	7544969	+	588	protein_coding	Conserved hypothetical protein	-
Os12g0548501	-	12	22197957	22198462	-	506	protein_coding	Similar to CI2C	-
Os07g0101200	-	7	72958	75621	+	2664	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os09g0432300	-	9	15868300	15869024	-	725	protein_coding	Similar to AAA-type ATPase family protein	-
Os09g0447000	HOMEOBOX GENE 11	9	16675107	16675588	-	272	protein_coding	Homeodomain-related domain containing protein	-
Os05g0412800	TAU GLUTATHIONE S-TRANSFERASE 16	5	20192522	20193783	-	1192	protein_coding	Similar to Glutathione S-transferase GST 41 (EC 2.5.1.18)	GST_N
Os06g0314000	-	6	12050705	12052390	-	1686	protein_coding	Protein of unknown function DUF827, plant domain containing protein	-
Os07g0521100	-	7	20129648	20131993	-	2251	protein_coding	Leucine-rich repeat, typical subtype containing protein	-
Os06g0140700	HOMEOBOX GENE 2	6	2137590	2139091	+	1391	protein_coding	Similar to Homeodomain leucine zipper protein (Fragment)	Homeobox
Os11g0607100	-	11	23427261	23429925	+	2417	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os06g0649800	Sdt97	6	26569417	26572458	-	1858	protein_coding	Similar to DNA-3-methyladenine glycosylase I	-
Os01g0899387	-	1	39117079	39117320	+	242	protein_coding	Conserved hypothetical protein	-
Os07g0432333	-	7	14303299	14304162	+	617	protein_coding	Similar to Thionin-like peptide	-
Os04g0530100	BETA-EXPANSIN 17	4	26518761	26522048	+	1414	protein_coding	Similar to Beta-expansin 1 precursor (AtEXPB1) (At-EXPB1) (Ath-ExpBeta-1.5)	-
Os04g0504200	-	4	25174782	25175746	-	875	protein_coding	Conserved hypothetical protein	-
Os02g0198700	Subtilisin 12, SUBTILISIN 12	2	5530016	5536941	-	2710	protein_coding	Similar to Subtilisin-like protease	Peptidase_S8
Os02g0592700	-	2	22941281	22942945	+	1665	protein_coding	Conserved hypothetical protein	-
Os12g0152000	RICE TERMINAL FLOWER 1/CENTRORADIALIS HOMOLOG 3	12	2565213	2566562	-	907	protein_coding	Similar to Terminal flower 1-like protein	-
Os03g0633800	IAA12	3	24212554	24213858	+	1094	protein_coding	Similar to IAA6 (Fragment)	-
Os08g0421800	-	8	20186987	20192334	-	2652	protein_coding	Similar to Mitogen-activated protein kinase kinase kinase 1 (EC 2.7.1.-) (Arabidospsis NPK1-related protein kinase 1). Splice isoform 1S	Pkinase
Os04g0627300	-	4	31932864	31933709	+	630	protein_coding	Similar to H0303G06.2 protein	-
Os04g0386300	-	4	18975772	18976701	+	754	protein_coding	Similar to OSIGBa0148P16.3 protein	-
Os04g0495500	b-ZIP TRANSCRIPTION FACTOR 36	4	24769684	24771562	-	1879	protein_coding	Similar to OSIGBa0159F11.9 protein	-
Os02g0814300	-	2	34900421	34901249	+	614	protein_coding	Cytochrome c, monohaem domain containing protein	-
Os03g0221500	-	3	6369452	6373704	+	2082	protein_coding	Glycoside hydrolase, family 17 protein	Glyco_hydro_17
Os01g0625300	HEAT STRESS TRANSCRIPTION FACTOR C1A	1	24967398	24969047	+	1571	protein_coding	Similar to Heat shock transcription factor 31 (Fragment)	HSF_DNA-bind
Os01g0129600	-	1	1657306	1658388	+	1020	protein_coding	Similar to LBD40 (LOB DOMAIN-CONTAINING PROTEIN 40)	-
Os01g0784900	basic helix-loop-helix protein 069	1	33272134	33274419	-	1430	protein_coding	Conserved hypothetical protein	-
Os12g0114500	non-specific lipid transfer protein 1.15, lipid transfer protein 1.15, type 1 non-specific lipid transfer protein 15	12	723297	724220	+	791	protein_coding	Similar to Nonspecific lipid-transfer protein (LTP) (Fragment)	-
Os01g0852400	-	1	36696905	36698963	-	2059	protein_coding	Protein of unknown function DUF740 family protein	-
Os05g0476100	-	5	23416463	23419334	+	2019	protein_coding	Protein of unknown function DUF827, plant family protein	-
Os07g0203925	-	7	5584553	5587357	+	786	protein_coding	Similar to ATP binding protein	Pkinase_Tyr
Os07g0191650	-	7	4947651	4948597	+	678	protein_coding	Similar to F-box domain containing protein, expressed	-
Os06g0194400	-	6	4762004	4764420	+	1040	protein_coding	Transcriptional factor B3 family protein	B3
Os11g0583200	-	11	22040372	22044971	+	2918	protein_coding	Hypothetical conserved gene	-
Os08g0479300	CYCLIN-D4-2	8	23648009	23651073	+	1879	protein_coding	Cyclin, A/B/D/E domain containing protein	Cyclin_C
Os12g0502300	CYCLIN-A2-1	12	19138425	19143392	-	1877	protein_coding	Similar to Cyclin A-like protein (Fragment)	Cyclin_C
Os04g0447500	-	4	22316723	22319604	+	1282	protein_coding	Similar to NADPH-dependent codeinone reductase (EC 1.1.1.247)	Aldo_ket_red
Os04g0401000	PYRICULARIA ORYZAE RESISTANCE 21	4	19835206	19836892	-	1183	protein_coding	Proline-rich protein, Blast resistanc	-
Os04g0160600	SKIP interacting protein 29, SKIPa-interacting protein 29, SKIPa-interacting protein 29	4	4169608	4170788	-	1181	protein_coding	Similar to OSIGBa0096I22.5 protein	-
Os01g0205900	class III peroxidase 2	1	5789333	5790753	+	1276	protein_coding	Similar to Class III peroxidase GvPx2b (Fragment)	-
Os01g0872300	-	1	37828417	37829987	+	855	protein_coding	Similar to POT family protein	-
Os01g0502700	-	1	17420279	17421266	+	931	protein_coding	Similar to Histone H2A	-
Os03g0607600	CYCLIN-A3-1	3	22844926	22847390	+	1872	protein_coding	Similar to Cyclin-A3-1	Cyclin_C
Os09g0360500	-	9	11743857	11749579	-	1737	protein_coding	Thiolase-like, subgroup domain containing protein	-
Os07g0109400	-	7	515866	521916	+	3882	protein_coding	Conserved hypothetical protein	-
Os12g0572000	OsMYB91, OsRS2	12	23554928	23560551	-	1693	protein_coding	R2R3-type MYB transcription factor, Adaptive growth, Salt toleranc	-
Os05g0438700	-	5	21499449	21500179	-	731	protein_coding	Similar to Histone H3	Histone
Os08g0376300	-	8	17650558	17653886	-	3261	protein_coding	Similar to Leucine-rich receptor-like protein kinase	Pkinase
Os01g0229900	-	1	7197022	7209085	+	5207	protein_coding	Similar to Ubiquitin-conjugating enzyme family protein, expressed	UQ_con
Os02g0790600	-	2	33579498	33581249	-	1752	protein_coding	Similar to RING-H2 finger protein ATL1R (RING-H2 finger protein ATL8)	-
Os05g0129800	WRKY GENE 109	5	1743366	1744541	+	1078	protein_coding	DNA-binding WRKY domain containing protein	WRKY
Os04g0496300	-	4	24830462	24831375	-	914	protein_coding	Similar to H0306B06.4 protein	-
Os06g0598800	WAX CRYSTAL-SPARSE LEAF 1	6	23608738	23611096	+	2133	protein_coding	Similar to Fatty acid elongase 1-like protein	-
Os01g0799500	TagI	1	33837388	33840967	+	2055	protein_coding	Methyladenine glycosylase domain containing protein	-
Os06g0477400	-	6	16093519	16094237	+	719	protein_coding	Hypothetical gene	-
Os01g0544450	MINI-CHROMOSOME MAINTENANCE PROTEIN 4	1	20192025	20196937	+	2811	protein_coding	Similar to DNA replication licensing factor mcm4	MCM
Os03g0301800	-	3	10629886	10632864	-	1807	protein_coding	Similar to Kinesin-like polypeptides 9 (Fragment)	Kinesin
Os01g0917700	-	1	40029945	40030969	-	918	protein_coding	Similar to wiscott-Aldrich syndrome, C-terminal	PBD
ENSRNA049468042	snoR44_J54	6	6784224	6784328	+	105	snoRNA	Small nucleolar RNA R44/J54/Z268 family	-
Os05g0488600	-	5	24015243	24017576	-	1482	protein_coding	Similar to Phosphate starvation regulator protein (Regulatory protein of P- starvation acclimation response Psr1)	Myb_DNA-binding
Os01g0814300	-	1	34636155	34639624	+	2472	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os02g0818500	-	2	35113637	35118769	-	3328	protein_coding	Non-protein coding transcript	-
Os05g0390550	-	5	18941226	18942889	+	1664	protein_coding	Conserved hypothetical protein	-
Os08g0323400	IRON-SULFUR CLUSTER PROTEIN 42	8	14157905	14158861	-	957	protein_coding	Similar to Rubredoxin (Rd)	Rubredoxin
Os03g0756300	-	3	31216563	31218820	-	819	protein_coding	X8 domain containing protein	-
Os11g0121000	-	11	931165	933160	-	947	protein_coding	Hypothetical conserved gene	-
Os03g0324600	-	3	11798089	11802045	-	3957	protein_coding	NB-ARC domain containing protein	NB-ARC
Os04g0659000	-	4	33623137	33623920	+	597	protein_coding	Similar to OSIGBa0132E09-OSIGBa0108L24.10 protein	-
Os11g0112400	class III peroxidase 130	11	583140	585568	+	1209	protein_coding	Peroxidase (EC 1.11.1.7)	-
Os05g0440800	NIMA-related kinase 4	5	21587817	21593415	+	3182	protein_coding	Serine/threonine protein kinase domain containing protein	Pkinase
Os11g0490600	LAZY 1	11	17318918	17324441	+	1599	protein_coding	Regulation of shoot gravitropism and tiller angle, Regulation of polar auxin transpor	-
Os05g0208550	-	5	6721224	6727270	-	1104	protein_coding	Similar to gibberellin 2-beta-dioxygenase	2OG-FeII_Oxy
Os04g0555000	hairy meristem 3	4	27764668	27767324	+	2657	protein_coding	GRAS (GAI-RGA-SCR) plant-specific transcription factor, Maintenance of shoot apical meristem indeterminacy, Regulation of vegetative to reproductive phase chang	GRAS
Os06g0217300	MADS BOX GENE 55	6	5952599	5963309	-	1217	protein_coding	Similar to Transcription factor MADS55	SRF-TF
Os01g0839900	-	1	36029895	36030895	-	1001	protein_coding	Thaumatin, pathogenesis-related family protein	Thaumatin
Os06g0695900	-	6	29078436	29080258	-	1823	protein_coding	Zinc finger, RING-type domain containing protein	-
Os05g0445900	REPRESSOR OF SILENCING 1c	5	21843346	21856444	-	6242	protein_coding	5-methylcytosine DNA glycosylase/lyase, Demethylation of retrotransposon Tos17, Promotion of Tos17 transposition, Seed developmen	-
Os05g0397900	KIN14J	5	19359212	19363466	+	2885	protein_coding	Kinesin, motor region domain containing protein	Kinesin
Os12g0485600	lysine-histidine-like transporter 4A, lysine and histidine transporter 6	12	17979213	17983355	-	2031	protein_coding	Amino acid transporter, transmembrane domain containing protein	Aa_trans
Os09g0421166	-	9	15208714	15211873	-	639	protein_coding	Hypothetical conserved gene	-
Os04g0525100	-	4	26260577	26262268	-	1692	protein_coding	UDP-glucuronosyl/UDP-glucosyltransferase family protein	UDPGT
Os01g0896400	-	1	38959429	38960235	-	807	protein_coding	Similar to JHL23J11.5 protein	-
Os03g0162900	-	3	3407989	3413958	+	3133	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os12g0238000	O. sativa R1R2R3 MYB-1	12	7612479	7620079	-	3204	protein_coding	SANT domain, DNA binding domain containing protein	Myb_DNA-binding
Os01g0904400	structural maintenance of chromosomes protein 2	1	39365920	39374228	-	4093	protein_coding	Similar to Chromosome assembly protein homolog	SMC_N
Os03g0675000	-	3	26694745	26695220	-	476	protein_coding	Conserved hypothetical protein	-
Os05g0459400	KIN10C	5	22574145	22577678	+	2166	protein_coding	Kinesin, motor region domain containing protein	Kinesin
Os04g0381400	-	4	18690634	18694626	+	1169	protein_coding	Similar to OSIGBa0092E09.2 protein	-
Os03g0636300	-	3	24284210	24284950	+	741	protein_coding	Conserved hypothetical protein	-
Os04g0689000	class III peroxidase 64	4	35245424	35246736	-	1239	protein_coding	Similar to Peroxidase (EC 1.11.1.7)	-
Os01g0106600	-	1	332667	333689	-	1023	protein_coding	Similar to Chitin-binding lectin 1 precursor (PL-I)	-
Os02g0227600	-	2	7164809	7166419	+	1514	protein_coding	Leucine-rich repeat domain containing protein	-
Os10g0543800	PHLOEM PROTEIN 31	10	21231593	21233093	-	1221	protein_coding	Similar to Glutathione S-transferase GST 11 (EC 2.5.1.18)	GST_C
Os03g0701500	-	3	28160303	28161346	-	1044	protein_coding	GNS1/SUR4 membrane protein family protein	ELO
Os03g0220100	wax crystal-sparse leaf 4, eceriferum6, eceriferum 6, cuticular 1	3	6302865	6304849	-	1892	protein_coding	beta-ketoacyl-CoA synthase, Homolog of Arabidopsis CER6, Leaf cuticular wax synthesis, Very-long-chain fatty acid (VLCFA) elongatio	-
Os03g0228800	-	3	6804619	6808346	-	3314	protein_coding	Similar to LRK1 protein	Pkinase
Os01g0971400	-	1	42855657	42857462	+	1442	protein_coding	Similar to Cysteine proteinase	Peptidase_C1
Os08g0434632	CELLULOSE SYNTHASE LIKE A11	8	21083276	21086649	+	2633	protein_coding	Conserved hypothetical protein	Glycos_transf_2
Os03g0770900	-	3	31942581	31945141	-	1857	protein_coding	Conserved hypothetical protein	-
Os02g0205200	-	2	5912613	5914192	-	1499	protein_coding	Similar to Unidentified precursor	-
Os12g0165900	Nucleoporin Autopeptidase 2, NUCLEOPORIN AUTOPEPTIDASE 2	12	3338061	3344342	+	3466	protein_coding	Hypothetical conserved gene	-
Os01g0176500	-	1	3939133	3942405	-	2807	protein_coding	Conserved hypothetical protein	-
Os02g0809300	CLV3/ESR-related 205, CLAVATA3/ENDOSPERM SURROUNDING REGION (ESR)-related (CLE) protein 205	2	34584239	34585223	-	985	protein_coding	Conserved hypothetical protein	-
Os02g0512400	GLUTAREDOXIN 8	2	18414297	18415320	+	1024	protein_coding	CC-type glutaredoxin, Abiotic stress response, Floral organ development and pathogen respons	-
Os11g0175700	PROLIFERATING CELL FACTOR 3	11	3758793	3760416	-	1624	protein_coding	Similar to Transcription factor PCF3	TCP
Os03g0822400	-	3	34533182	34533828	+	647	protein_coding	Conserved hypothetical protein	-
Os06g0646900	homogentisic acid geranylgeranyl transferase, homogentisic acid solanesyl transferase	6	26435460	26439235	-	1673	protein_coding	Similar to Homogentisic acid geranylgeranyl transferase	UbiA
Os08g0395800	-	8	18776803	18778740	+	1801	protein_coding	Protein of unknown function DUF247, plant family protein	-
Os01g0384450	-	1	16101903	16104680	-	688	protein_coding	Similar to H0124E07.4 protein	-
Os01g0341000	-	1	13422910	13424625	-	1335	protein_coding	Conserved hypothetical protein	-
Os11g0582400	endosperm-specific gene 146	11	22012024	22013643	-	1620	protein_coding	Similar to Embryo-specific protein	-
Os01g0720400	acid phosphatase 1	1	30025366	30026465	-	1100	protein_coding	HAD-superfamily subfamily IB hydrolase, hypothetical 1 protein	-
Os09g0459200	SHORT GRAIN 1	9	17350940	17352413	+	1139	protein_coding	Unknown product, Brassinosteroid signaling, Control of organ lengt	-
Os09g0556800	-	9	22134863	22137040	-	1764	protein_coding	Conserved hypothetical protein	-
Os04g0551600	-	4	27627478	27628262	-	635	protein_coding	Zinc finger, FYVE/PHD-type domain containing protein	-
Os09g0498500	-	9	19272541	19275771	-	1313	protein_coding	NAD-binding site containing protein	DAO
Os08g0444500	-	8	21653443	21654182	-	740	protein_coding	Conserved hypothetical protein	-
Os04g0483000	-	4	24145933	24147699	+	1767	protein_coding	Similar to H0525D09.13 protein	-
Os02g0251800	VQ motif-containing protein 6	2	8539273	8539623	-	351	protein_coding	VQ domain containing protein	-
Os05g0153300	-	5	3069666	3074392	-	1756	protein_coding	Lipase, class 3 domain containing protein	Lipase_3
Os11g0497350	-	11	17694769	17696076	+	1308	protein_coding	Conserved hypothetical protein	-
Os03g0276300	DNA BINDING WITH ONE FINGER 14	3	9359575	9359994	-	420	protein_coding	Similar to Dof domain, zinc finger family protein, expressed	-
Os01g0976200	-	1	43136240	43137717	-	1478	protein_coding	11-S plant seed storage protein family protein	-
