gene_id	gene_name	gene_chr	gene_start	gene_end	gene_strand	gene_length	gene_biotype	gene_description	tf_family
Os06g0522100	-	6	19265652	19266050	-	399	protein_coding	Plant peroxidase domain containing protein	-
Os02g0611000	-	2	24025156	24032288	-	2880	protein_coding	Hypothetical gene	-
Os01g0571166	-	1	21925151	21927844	-	1369	protein_coding	Similar to gibberellin responsive1	-
Os01g0199300	-	1	5384196	5385088	+	893	protein_coding	Similar to lachrymatory factor synthase	-
Os03g0589300	-	3	21784848	21791170	-	2999	protein_coding	Ovarian tumour, otubain domain containing protein	OTU
Os10g0470100	-	10	17389132	17393941	-	1555	protein_coding	Conserved hypothetical protein	-
Os11g0151002	-	11	2367903	2372136	-	1425	protein_coding	Similar to Calmodulin binding protein	-
Os04g0249900	-	4	9684572	9685135	+	564	protein_coding	Hypothetical gene	-
Os09g0314200	-	9	8568980	8572069	+	3090	protein_coding	Disease resistance protein domain containing protein	NB-ARC
Os12g0261300	-	12	9179690	9182665	+	2833	protein_coding	Conserved hypothetical protein	-
Os03g0643433	-	3	24811805	24814017	+	2022	protein_coding	Similar to J013022N21, full insert sequence	RVT_1
Os11g0112050	-	11	563467	564396	+	930	protein_coding	Conserved hypothetical protein	-
Os03g0845300	-	3	35543739	35546969	-	2125	protein_coding	Hypothetical conserved gene	-
Os08g0173300	-	8	4290418	4291283	+	866	protein_coding	Small peptides, Anti-herbivore defense response, Response to wounding and oral secretio	-
Os03g0684800	-	3	27302095	27303953	+	1724	protein_coding	Conserved hypothetical protein	-
Os11g0208600	F-box family-7	11	5565444	5568307	-	1815	protein_coding	Similar to F-box family-8	-
Os02g0600066	-	2	23455291	23460627	-	3528	protein_coding	Hypothetical gene	PP2C
Os11g0106083	-	11	281470	283525	+	1388	protein_coding	Hypothetical gene	Myb_DNA-binding
Os08g0239000	-	8	8424284	8425290	+	1007	protein_coding	Complex 1 LYR protein family protein	-
Os03g0758250	-	3	31344685	31345751	-	1067	protein_coding	Hypothetical gene	-
Os10g0427300	MATH-BTB protein 20, MDC protein with a BTB domain 20, MDC protein having BTB domain 20	10	15199437	15202163	+	2727	protein_coding	Similar to BTB/POZ domain containing protein, expressed	BTB
Os06g0600301	RAN3	6	23689553	23691740	+	681	protein_coding	Similar to GTP-binding nuclear protein Ran1B (Fragment)	Ras
Os01g0621200	gamma-aminobutyric acid transporter 2	1	24753864	24758578	-	1506	protein_coding	Similar to proline transporter	Aa_trans
Os01g0255100	-	1	8490582	8492345	+	1370	protein_coding	Similar to Soluble epoxide hydrolase	-
Os03g0848200	PURPLE ACID PHOSPHATASE 15	3	35664361	35667157	-	1923	protein_coding	Similar to Phytase	Metallophos
Os02g0767600	-	2	32324316	32326103	+	1404	protein_coding	Similar to RHC1A	-
Os10g0415100	gamma-aminobutyric acid transporter 4	10	14498531	14500755	+	1547	protein_coding	Amino acid transporter, transmembrane domain containing protein	Aa_trans
Os01g0508300	-	1	17792209	17794497	+	2289	protein_coding	Conserved hypothetical protein	-
Os04g0218701	-	4	7935869	7938887	+	1041	protein_coding	Hypothetical conserved gene	-
Os05g0557900	endosperm-specific gene 79	5	27759551	27763406	-	1782	protein_coding	Esterase/lipase/thioesterase domain containing protein	-
Os11g0242200	protein phosphatase 2C74, protein phosphatase 2C 74, protein phosphatase 120	11	7614352	7618368	+	1125	protein_coding	Protein phosphatase 2C-like domain containing protein	PP2C
Os02g0733900	-	2	30596400	30597001	-	602	protein_coding	Conserved hypothetical protein	-
Os11g0303800	-	11	11436951	11446262	-	3011	protein_coding	Hypothetical protein	-
Os01g0620301	-	1	24712185	24713658	+	1474	protein_coding	Hypothetical protein	UDPGT
Os04g0436900	-	4	21728529	21738217	-	2709	protein_coding	Hypothetical protein	-
Os07g0654450	-	7	27490581	27491105	+	525	protein_coding	Hypothetical conserved gene	-
Os11g0170000	-	11	3382390	3388871	-	2194	protein_coding	Similar to Amidase family protein, expressed	Amidase
Os11g0572900	-	11	21495107	21495861	-	493	protein_coding	Similar to SMC5 protein	-
Os11g0275500	-	11	9773256	9776906	+	1044	protein_coding	Similar to Endo-1,3;1,4-beta-D-glucanase precursor (EC 3.2.1.-)	-
Os06g0286700	PYRICULARIA ORYZAE RESISTANCE Z, PYRICULARIA ORYZAE RESISTANCE ZT	6	10387793	10390465	+	2673	protein_coding	Similar to Piz-t	NB-ARC
Os11g0181800	-	11	4097620	4101455	+	1408	protein_coding	Similar to Short-chain dehydrogenase Tic32	adh_short
Os01g0918400	-	1	40067581	40069618	+	890	protein_coding	Conserved hypothetical protein	-
Os08g0492500	RING-H2 finger protein 1	8	24336038	24337028	-	991	protein_coding	Zinc finger, RING/FYVE/PHD-type domain containing protein	-
Os11g0173750	-	11	3652355	3652735	+	381	protein_coding	Similar to Leucine Rich Repeat family protein, expressed	-
Os05g0529900	-	5	26322736	26325818	-	1035	protein_coding	Similar to Cell division control protein 50	-
Os03g0201000	-	3	5294523	5297017	+	1311	protein_coding	Conserved hypothetical protein	-
Os01g0731100	-	1	30512281	30513627	-	1128	protein_coding	Similar to Pathogen-related protein	-
Os06g0583600	-	6	22811046	22813269	+	2079	protein_coding	Protein kinase, catalytic domain domain containing protein	Pkinase
Os01g0828900	G1L7	1	35473695	35474333	-	639	protein_coding	Similar to predicted protein	-
Os10g0480900	-	10	18120546	18121067	+	522	protein_coding	Similar to H0515C11.12 protein	TPP_enzyme_N
Os02g0225900	-	2	7062837	7064444	+	1608	protein_coding	Conserved hypothetical protein	-
Os07g0627500	-	7	26009099	26009867	-	769	protein_coding	Hypothetical conserved gene	-
Os02g0565500	RECEPTOR-LIKE CYTOPLASMIC KINASE 74	2	21474733	21477629	-	1893	protein_coding	Similar to Pto kinase interactor 1	Pkinase_Tyr
Os03g0153500	-	3	2951457	2952612	+	987	protein_coding	Similar to FAD binding domain containing protein, expressed	FAD_binding_3
Os02g0697550	-	2	28681884	28682890	+	1007	protein_coding	Hypothetical protein	-
Os06g0698200	HOMEOBOX GENE 18	6	29198270	29199356	-	771	protein_coding	Similar to Homeobox-leucine zipper protein HOX18	Homeobox
Os07g0581100	-	7	23522446	23522964	+	504	protein_coding	Similar to ruvB-like 2	-
Os08g0546500	-	8	27372003	27372545	-	543	protein_coding	Hypothetical protein	-
Os07g0588600	-	7	23973340	23974261	+	922	protein_coding	Zinc finger, C2H2-type domain containing protein	-
Os09g0317700	-	9	8879454	8883845	-	2271	protein_coding	Homeodomain-like containing protein	-
Os03g0837000	-	3	35168602	35174079	-	1871	protein_coding	Dcp1-like decapping domain containing protein	-
Os02g0627800	-	2	25072518	25076274	-	1191	protein_coding	Similar to Isoform 2 of Cyclin-B1-3	-
Os11g0606800	-	11	23415625	23418653	-	2898	protein_coding	Similar to NB-ARC domain containing protein	NB-ARC
Os11g0640800	-	11	25358292	25362133	+	3842	protein_coding	Conserved hypothetical protein	-
Os01g0321900	-	1	12279993	12280517	-	519	protein_coding	Hypothetical conserved gene	-
Os08g0105700	-	8	296973	298367	-	1395	protein_coding	Similar to Bx2-like protein	p450
Os04g0382550	-	4	18766312	18769229	+	2770	protein_coding	Conserved hypothetical protein	RVT_1
Os01g0137550	-	1	2015899	2018829	-	707	protein_coding	Similar to H0215A08.3 protein	-
ENSRNA049465882	snoZ188	10	12877574	12877676	+	103	snoRNA	Small nucleolar RNA Z188	-
ENSRNA049473340	U5	4	33962089	33962206	-	118	snRNA	U5 spliceosomal RNA	-
Os05g0498333	-	5	24535183	24535873	+	691	protein_coding	Hypothetical conserved gene	-
Os09g0423800	APETALA2/ETHYLENE-RESPONSIVE ELEMENT BINDING PROTEIN 153	9	15364933	15369587	+	1571	protein_coding	Similar to AP2-1 protein (Fragment)	AP2
Os04g0679050	-	4	34672842	34676866	+	1386	protein_coding	Similar to H0801D08.10 protein	Sugar_tr
Os01g0890001	-	1	38698163	38702593	-	724	protein_coding	Hypothetical conserved gene	-
Os10g0438301	-	10	15702440	15708211	-	613	protein_coding	Hypothetical conserved gene	-
Os04g0523500	CYTOKININ  OXIDASE/DEHYDROGENASE 8	4	26199141	26203656	+	1610	protein_coding	Hypothetical conserved gene	FAD_binding_4
Os05g0333100	-	5	15594256	15595666	-	1411	protein_coding	Similar to CBL-interacting protein kinase 22	Pkinase
Os04g0404400	endosperm-specific gene 64, desiccation-related protein, desiccation-related protein PCC13-62	4	20065198	20066517	-	1137	protein_coding	Similar to H0502B11.4 protein	-
Os09g0548066	F-box protein 502	9	21668665	21669593	+	528	protein_coding	Conserved hypothetical protein	-
Os07g0597050	-	7	24345031	24345728	-	698	protein_coding	Hypothetical gene	-
Os11g0533400	-	11	19430389	19431158	-	770	protein_coding	Conserved hypothetical protein	-
Os10g0135650	-	10	2208448	2209029	-	582	protein_coding	Hypothetical conserved gene	-
Os01g0547500	-	1	20380889	20384893	-	3922	protein_coding	Similar to Glycosyl hydrolase family 9 protein, expressed	-
Os03g0397600	-	3	16070955	16072483	+	1529	protein_coding	Glycoside hydrolase, family 17 protein	Glyco_hydro_17
Os04g0168400	-	4	4690898	4692354	+	989	protein_coding	Similar to Embryogenesis transmembrane protein	-
Os09g0466300	-	9	17694162	17695486	+	1016	protein_coding	Similar to FIP1	GRAM
Os07g0686300	-	7	29152545	29153434	-	890	protein_coding	Zinc finger, RING/FYVE/PHD-type domain containing protein	-
Os03g0195400	-	3	4951886	4953344	-	1459	protein_coding	Hypothetical gene	-
Os04g0619000	NAC DOMAIN-CONTAINING PROTEIN 83	4	31439595	31443397	-	2062	protein_coding	Similar to L1332.9 protein	NAM
Os02g0195900	-	2	5355523	5355901	+	379	protein_coding	Conserved hypothetical protein	-
Os01g0361700	-	1	14742684	14743148	-	465	protein_coding	Conserved hypothetical protein	-
Os10g0390900	-	10	12995068	13001222	-	987	protein_coding	Hypothetical conserved gene	-
Os04g0597501	-	4	30146665	30148289	+	1476	protein_coding	Similar to OSJNba0093F12.10 protein	-
Os09g0342000	F-box protein 479	9	10545876	10547371	-	1496	protein_coding	Cyclin-like F-box domain containing protein	F-box
Os10g0457301	-	10	16764526	16765174	-	649	protein_coding	Hypothetical gene	-
Os09g0541300	-	9	21320562	21321181	+	620	protein_coding	Conserved hypothetical protein	-
Os12g0528100	-	12	20828974	20831442	+	2469	protein_coding	Armadillo-like helical domain containing protein	-
Os04g0580800	RING finger protein OsRFPH2-6, RING-H2 protein 6	4	29317364	29318451	-	1088	protein_coding	Zinc finger, RING/FYVE/PHD-type domain containing protein	-
Os03g0158800	-	3	3151773	3152850	+	1078	protein_coding	Similar to P69C protein	Peptidase_S8
Os03g0659266	psbF	3	25801480	25801599	+	120	protein_coding	Cytochrome b559 subunit beta	-
Os01g0784800	-	1	33264366	33268325	+	993	protein_coding	Flavodoxin/nitric oxide synthase domain containing protein	FMN_red
Os03g0142600	-	3	2341955	2343111	-	947	protein_coding	Myb transcription factor domain containing protein	Myb_DNA-binding
Os06g0130200	-	6	1613670	1620183	-	1837	protein_coding	Cell cycle regulated microtubule associated protein domain containing protein	-
Os03g0259400	LEUCOANTHOCYANIDIN REDUCTASE	3	8406809	8408296	-	1121	protein_coding	Similar to Leucoanthocyanidin reductase (EC 1.17.1.3) (Leucocyanidin reductase)	NmrA
Os12g0109850	RECEPTOR-LIKE CYTOPLASMIC KINASE 358	12	533882	535127	+	528	protein_coding	Similar to Protein kinase domain containing protein, expressed	Pkinase_Tyr
Os04g0252400	-	4	9938870	9956327	-	3904	protein_coding	Similar to SNARE-interacting protein KEULE	Sec1
Os01g0694500	-	1	28708990	28710370	-	1381	protein_coding	Hypothetical protein	-
Os09g0425200	-	9	15420766	15421567	-	694	protein_coding	Conserved hypothetical protein	-
Os08g0320500	-	8	13959154	13960150	+	997	protein_coding	Hypothetical conserved gene	-
Os01g0393400	-	1	16731979	16733411	+	624	protein_coding	Similar to MDR-like ABC transporter	-
Os01g0779201	-	1	32994691	32994921	-	231	protein_coding	Hypothetical conserved gene	-
Os10g0579800	-	10	23128998	23131939	+	2858	protein_coding	TGF-beta receptor, type I/II extracellular region family protein	-
Os11g0183150	-	11	4184192	4188218	-	1728	protein_coding	Ankyrin repeat domain containing protein	-
Os12g0639400	-	12	27422495	27423994	+	1500	protein_coding	ATPase, AAA-type, core domain containing protein	AAA
Os07g0628900	-	7	26059428	26062993	-	2342	protein_coding	Similar to KI domain interacting kinase 1	Pkinase
Os01g0788900	-	1	33478985	33481343	-	2359	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os10g0540100	-	10	21058117	21061300	-	2945	protein_coding	Pentatricopeptide repeat domain containing protein	PPR
Os01g0535100	-	1	19434294	19435079	-	786	protein_coding	Zinc finger, RING-type domain containing protein	-
Os07g0121200	-	7	1117768	1120936	-	3072	protein_coding	Similar to LRR receptor-like kinase	Pkinase
Os07g0407900	-	7	12665274	12666368	+	1095	protein_coding	Protein of unknown function DUF679 family protein	-
Os10g0559450	-	10	22019204	22023390	+	1108	protein_coding	Conserved hypothetical protein	-
Os01g0304400	-	1	11283364	11284127	+	764	protein_coding	Conserved hypothetical protein	-
Os10g0178500	-	10	5412580	5414295	+	1716	protein_coding	UDP-glucuronosyl/UDP-glucosyltransferase family protein	UDPGT
Os05g0533301	-	5	26468197	26468970	-	774	protein_coding	Conserved hypothetical protein	-
Os05g0147650	-	5	2737489	2738683	+	1195	protein_coding	Hypothetical protein	-
Os04g0163700	-	4	4349090	4352230	+	2689	protein_coding	Conserved hypothetical protein	-
Os11g0274700	RECEPTOR-LIKE CYTOPLASMIC KINASE 322	11	9724410	9728188	-	2007	protein_coding	Hypothetical conserved gene	Pkinase
Os07g0586100	GDSL ESTERASE/LIPASE PROTEIN 91	7	23814222	23816459	-	1438	protein_coding	Similar to Esterase precursor (EC 3.1.1.-) (Early nodule-specific protein homolog) (Latex allergen Hev b 13)	Lipase_GDSL
ENSRNA049467656	snoU36a	7	2029986	2030071	-	86	snoRNA	SnoRNA U36a	-
Os12g0594000	OsWD40-198	12	24915108	24917305	+	2198	protein_coding	WD40 repeat-like domain containing protein	-
Os02g0723600	-	2	30067771	30071645	-	903	protein_coding	Similar to RNA polymerase Rpb3/Rpb11 dimerisation domain containing protein, expressed	RNA_pol_L
Os08g0529300	F-box protein 463	8	26351181	26352296	+	1116	protein_coding	Hypothetical conserved gene	F-box
Os07g0593200	-	7	24172694	24174831	-	2138	protein_coding	Similar to predicted protein	-
Os11g0459600	-	11	15609503	15637145	+	576	protein_coding	Conserved hypothetical protein	-
Os12g0530300	-	12	20903084	20903625	-	542	protein_coding	Hypothetical conserved gene	-
Os08g0415600	plant U-box-containing protein 5, U-box protein 5	8	19875348	19881382	+	2154	protein_coding	Similar to ubiquitin-protein ligase	U-box
Os04g0583800	-	4	29499367	29500598	+	939	protein_coding	RNA-binding region RNP-1 (RNA recognition motif) domain containing protein	-
Os08g0446550	-	8	21784165	21784687	-	523	protein_coding	Glycosyltransferase AER61, uncharacterised domain containing protein	-
Os11g0109950	-	11	471704	472348	-	645	protein_coding	Hypothetical conserved gene	-
Os08g0546900	-	8	27393304	27396084	-	2781	protein_coding	Similar to NC domain-containing protein	-
Os06g0695700	-	6	29068772	29071754	+	2298	protein_coding	Calmodulin-binding, plant family protein	-
Os12g0603300	ETHYLENE RESPONSE FACTOR 112	12	25414541	25418738	-	2141	protein_coding	Similar to AP2 domain containing protein, expressed	AP2
Os12g0256400	-	12	8804567	8806151	+	1585	protein_coding	Conserved hypothetical protein	-
Os04g0442300	A-TYPE RESPONSE REGULATOR 1	4	22023832	22027680	-	1808	protein_coding	A-type response regulator, Cytokinin signalin	Response_reg
Os07g0681300	P-450 714B1	7	28882173	28886338	+	1621	protein_coding	Cytochrome P450 family protein	p450
Os05g0456100	-	5	22406443	22412412	+	3080	protein_coding	Similar to Aldose reductase ALDRXV4	-
Os07g0540600	-	7	21345784	21346908	-	1125	protein_coding	Gnk2-homologous domain domain containing protein	-
Os03g0737701	myo-inositol kinase, low phytic acid	3	30244172	30247380	-	1801	protein_coding	Myo-inositol kinase, Phytic acid (PA) biosynthesi	PfkB
Os09g0541000	PLASMA MEMBRANE INTRINSIC PROTEIN 2;7	9	21310132	21311479	+	1247	protein_coding	Similar to Aquaporin 2	-
Os05g0440100	-	5	21557366	21560040	-	1423	protein_coding	Similar to (RAP Annotation release2) Histone deacetylase superfamily protein	-
Os04g0667200	FLAVANONE 3-HYDROXYLASE 3	4	34060040	34063474	+	1378	protein_coding	Similar to H1005F08.24 protein	2OG-FeII_Oxy
Os04g0102700	Fatty acid amide hydrolase, Os NAE AHase, N-acylethanolamine amidohydrolase	4	187899	196971	-	2086	protein_coding	Similar to N-acylethanolamine amidohydrolase	Amidase
Os01g0208000	USUALLY MULTIPLE ACIDS MOVE IN AND OUT TRANSPORTER 4	1	5862946	5863577	+	632	protein_coding	Protein of unknown function DUF6, transmembrane domain containing protein	DUF6
Os01g0586800	RICE WRKY GENE27	1	22824809	22826277	-	707	protein_coding	Similar to WRKY transcription factor 5 (Fragment)	-
Os09g0325140	RECEPTOR-LIKE CYTOPLASMIC KINASE 261	9	9515797	9516782	-	735	protein_coding	Hypothetical conserved gene	-
Os03g0133850	-	3	1890575	1891309	+	735	protein_coding	Hypothetical gene	-
Os02g0161251	-	2	3301680	3306366	-	4687	protein_coding	Hypothetical gene	-
Os01g0299150	-	1	10965000	10965587	+	588	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os05g0299600	-	5	13411037	13413325	-	2171	protein_coding	Conserved hypothetical protein	-
Os06g0113800	S-PHASE KINASE-ASSOCIATED PROTEIN1-LIKE PROTEIN 10, Oryza sativa SKP1-like gene 10	6	786863	787404	-	542	protein_coding	Similar to Kinetechore (Skp1p-like) protein-like	Skp1
Os08g0491000	-	8	24263164	24265097	+	1319	protein_coding	Hypothetical conserved gene	-
Os12g0248600	-	12	8301415	8301993	+	579	protein_coding	Hypothetical protein	-
Os02g0768100	-	2	32350105	32352907	+	2803	protein_coding	Hypothetical protein	-
Os11g0684100	WRKY GENE 125	11	27683640	27695070	-	4934	protein_coding	NB-ARC domain containing protein	NB-ARC
Os11g0133300	-	11	1538544	1541254	+	2711	protein_coding	Similar to D-mannose binding lectin family protein, expressed	B_lectin
Os09g0381400	-	9	12897572	12899549	-	1880	protein_coding	Similar to Ervatamin C (EC 3.4.22.-) (ERV-C)	Peptidase_C1
Os05g0511050	-	5	25317044	25318342	+	1299	protein_coding	Similar to aspartyl protease family protein	-
Os12g0231000	Peptide transporter PTR3-A	12	7165808	7171019	+	2280	protein_coding	TGF-beta receptor, type I/II extracellular region family protein	-
Os07g0541000	-	7	21359653	21366555	+	2355	protein_coding	Similar to Receptor protein kinase	Pkinase
Os08g0122201	-	8	1215576	1216317	+	613	protein_coding	Hypothetical conserved gene	-
Os04g0614300	-	4	31161634	31163557	+	989	protein_coding	Hypothetical conserved gene	-
Os12g0576100	-	12	23782933	23783505	-	573	protein_coding	Conserved hypothetical protein	-
Os08g0474866	-	8	23403049	23404168	-	1120	protein_coding	Similar to gibberellin receptor GID1L2	Abhydrolase_3
Os02g0290900	GDSL ESTERASE/LIPASE PROTEIN 34	2	11009350	11014975	+	1228	protein_coding	Similar to GDSL-motif lipase/hydrolase family protein	Lipase_GDSL
Os05g0269500	HAP2A	5	10847834	10854702	-	2401	protein_coding	Generative cell specific-1, HAP2-GCS1 domain containing protein	-
Os09g0375500	-	9	12563625	12564050	-	426	protein_coding	Hypothetical protein	-
Os07g0695700	-	7	29653137	29654270	+	733	protein_coding	Hypothetical conserved gene	-
Os01g0872600	-	1	37839529	37840372	+	844	protein_coding	TGF-beta receptor, type I/II extracellular region family protein	-
Os02g0235900	-	2	7690242	7692086	+	1845	protein_coding	Oxygen oxidoreductase covalent FAD-binding site domain containing protein	FAD_binding_4
Os09g0100750	-	9	145181	145517	+	337	protein_coding	Hypothetical gene	-
Os01g0124650	BOWMAN-BIRK INHIBITOR 2-3	1	1365586	1366432	-	847	protein_coding	Hypothetical conserved gene	-
Os02g0124400	-	2	1263503	1264570	-	1068	protein_coding	D-arabinono-1,4-lactone oxidase domain containing protein	ALO
Os01g0144500	-	1	2400945	2402336	-	735	protein_coding	Ubiquitin fusion degradation protein UFD1 domain containing protein	UFD1
Os08g0360300	-	8	16593210	16596198	+	1516	protein_coding	Calmodulin binding protein-like domain containing protein	-
Os02g0211900	-	2	6254346	6256373	-	2028	protein_coding	Hypothetical conserved gene	LRRNT_2
Os02g0689600	-	2	28289304	28290298	+	651	protein_coding	Domain of unknown function DUF828 domain containing protein	-
Os12g0236800	-	12	7536249	7538021	-	1075	protein_coding	Conserved hypothetical protein	-
Os11g0579100	-	11	21860467	21863246	-	2780	protein_coding	NB-ARC domain containing protein	-
Os03g0810700	-	3	33936155	33937615	-	597	protein_coding	Similar to Mitochondrial Rho GTPase	Ras
Os02g0197200	POWDERY-MILDEW-RESISTANCE GENE O_	2	5442081	5447353	+	1474	protein_coding	Mlo-related protein family protein	-
Os01g0730100	F-box protein 35	1	30447427	30449206	-	1527	protein_coding	Cyclin-like F-box domain containing protein	-
Os04g0411100	-	4	20300878	20310009	-	2501	protein_coding	Hypothetical conserved gene	-
Os12g0578700	-	12	23948201	23951881	-	1672	protein_coding	Conserved hypothetical protein	-
Os11g0138300	-	11	1775407	1777333	+	1927	protein_coding	Conserved hypothetical protein	p450
Os09g0326100	-	9	9577710	9581099	-	3134	protein_coding	Protein kinase, core domain containing protein	Pkinase
Os12g0181900	-	12	4163635	4167904	+	4160	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os04g0662600	FLAVANONE 3-HYDROXYLASE 1	4	33809616	33812412	-	1221	protein_coding	Similar to Naringenin,2-oxoglutarate 3-dioxygenase	2OG-FeII_Oxy
Os10g0520900	-	10	20147963	20150864	+	998	protein_coding	Hypothetical conserved gene	-
Os10g0489500	-	10	18572698	18575857	-	1544	protein_coding	Similar to terpene synthase 2	-
Os02g0211000	ABC TRANSPORTER A FAMILY MEMBER 1	2	6197725	6204381	+	2898	protein_coding	Conserved hypothetical protein	ABC_tran
Os03g0594500	-	3	22099628	22100277	+	599	protein_coding	Hypothetical gene	-
